partition_kind,q,depth,exponent,layer_dependent,cell_index,bits,x_lo,x_hi,x_mid,plog_mid,c_shared,c_free,displacement,shared_err,free_err,wall_excess,best_donor_index,best_donor_excess,value_add
uniform_x,3,6,1/2,False,38,"(1, 0, 0, 1, 1, 0)",1.59375,1.609375,1.6015625,0.6015625,-0.09912109375,-0.11883735656738281,0.019716262817382812,0.017900208649188242,4.731344023826945e-05,0.017852895208949972,36,2.0495055636811008e-05,-0.017832400153313162
uniform_x,3,6,1/2,False,39,"(1, 0, 0, 1, 1, 1)",1.609375,1.625,1.6171875,0.6171875,-0.105712890625,-0.11867809295654297,0.012965202331542969,0.011913686766905683,9.855433935032226e-05,0.01181513242755536,35,4.699603070451023e-05,-0.01176813639685085
uniform_x,3,6,1/2,False,40,"(1, 0, 1, 0, 0, 0)",1.625,1.640625,1.6328125,0.6328125,-0.0771484375,-0.1184091567993164,0.041260719299316406,0.03759554250801317,0.00014947863784937435,0.0374460638701638,34,8.431280113610417e-05,-0.03736175106902769
uniform_x,3,6,1/2,False,41,"(1, 0, 1, 0, 0, 1)",1.640625,1.65625,1.6484375,0.6484375,-0.0791015625,-0.11803150177001953,0.03892993927001953,0.03572289793252015,0.0001994502738866873,0.03552344765863346,33,0.00013743367646837558,-0.035386013982165086
uniform_x,3,6,1/2,False,42,"(1, 0, 1, 0, 1, 0)",1.65625,1.671875,1.6640625,0.6640625,-0.0830078125,-0.11754989624023438,0.034542083740234375,0.031958762954127404,0.00024851772458652974,0.03171024522954088,32,0.00021242813294591385,-0.031497817096594966
uniform_x,3,6,1/2,False,43,"(1, 0, 1, 0, 1, 1)",1.671875,1.6875,1.6796875,0.6796875,-0.0947265625,-0.11696624755859375,0.02223968505859375,0.020887706875667253,0.0002970455132528423,0.02059066136241441,31,0.000315077900163857,-0.020275583462250554
uniform_x,3,6,1/2,False,44,"(1, 0, 1, 1, 0, 0)",1.6875,1.703125,1.6953125,0.6953125,-0.0791015625,-0.11628150939941406,0.03717994689941406,0.03476220066302152,0.0003446503947771104,0.03441755026824441,31,0.00032600730768644377,-0.03409154296055797
uniform_x,3,6,1/2,False,45,"(1, 0, 1, 1, 0, 1)",1.703125,1.71875,1.7109375,0.7109375,-0.085693359375,-0.11549949645996094,0.029806137084960938,0.028173755654137593,0.0003921753918407172,0.027781580262296875,30,0.00028419888612139045,-0.027497381376175484
uniform_x,3,6,1/2,False,46,"(1, 0, 1, 1, 1, 0)",1.71875,1.734375,1.7265625,0.7265625,-0.07470703125,-0.11462116241455078,0.03991413116455078,0.03768849520397658,0.0004384470203138759,0.037250048183662704,29,0.00020210275330502818,-0.03704794543035768
uniform_x,3,6,1/2,False,47,"(1, 0, 1, 1, 1, 1)",1.734375,1.75,1.7421875,0.7421875,-0.07666015625,-0.11364936828613281,0.03698921203613281,0.03519123695290612,0.00048473170362265837,0.03470650524928347,28,7.314464625128103e-05,-0.03463336060303219
uniform_x,3,6,1/2,False,48,"(1, 1, 0, 0, 0, 0)",1.75,1.765625,1.7578125,0.7578125,-0.072509765625,-0.11258697509765625,0.04007720947265625,0.03826165452250079,0.0005300200086623037,0.037731634513838486,27,0.00010878138620523052,-0.037622853127633256
uniform_x,3,6,1/2,False,49,"(1, 1, 0, 0, 0, 1)",1.765625,1.78125,1.7734375,0.7734375,-0.084228515625,-0.1114349365234375,0.0272064208984375,0.026408578184459176,0.0005750939908296035,0.02583348419362957,26,0.00034993445192386485,-0.025483549741705705
uniform_x,3,6,1/2,False,50,"(1, 1, 0, 0, 1, 0)",1.78125,1.796875,1.7890625,0.7890625,-0.09130859375,-0.11019515991210938,0.018886566162109375,0.01867990842343494,0.0006193215675422531,0.018060586855892687,25,0.0006570148379845574,-0.01740357201790813
uniform_x,3,6,1/2,False,51,"(1, 1, 0, 0, 1, 1)",1.796875,1.8125,1.8046875,0.8046875,-0.097900390625,-0.10886955261230469,0.010969161987304688,0.01122543830194579,0.0006627228607419444,0.010562715441203846,25,0.0006237234575146703,-0.009938991983689176
uniform_x,3,6,1/2,False,52,"(1, 1, 0, 1, 0, 0)",1.8125,1.828125,1.8203125,0.8203125,-0.092041015625,-0.10746002197265625,0.01541900634765625,0.01559575816739653,0.0007061134732230783,0.014889644694173452,24,0.00032593522433824423,-0.014563709469835208
uniform_x,3,6,1/2,False,53,"(1, 1, 0, 1, 0, 1)",1.828125,1.84375,1.8359375,0.8359375,-0.093994140625,-0.10596942901611328,0.011975288391113281,0.012375125478746411,0.0007484110985645313,0.01162671438018188,23,5.205979707191869e-05,-0.011574654583109962
uniform_x,3,6,1/2,False,54,"(1, 1, 0, 1, 1, 0)",1.84375,1.859375,1.8515625,0.8515625,-0.097900390625,-0.10439872741699219,0.0064983367919921875,0.007137631781812122,0.0007908740322243944,0.006346757749587728,22,0.0005172875810686291,-0.005829470168519099
uniform_x,3,6,1/2,False,55,"(1, 1, 0, 1, 1, 1)",1.859375,1.875,1.8671875,0.8671875,-0.109619140625,-0.10274887084960938,-0.006870269775390625,0.00763829973162822,0.0008322751077921753,0.006806024623836044,21,0.0010792740455102397,-0.005726750578325805
uniform_x,3,6,1/2,False,56,"(1, 1, 1, 0, 0, 0)",1.875,1.890625,1.8828125,0.8828125,-0.09912109375,-0.10102176666259766,0.0019006729125976562,0.002748666317833772,0.000873640194865791,0.0018750261229679812,21,0.000623040977685275,-0.0012519851452827062
uniform_x,3,6,1/2,False,57,"(1, 1, 1, 0, 0, 1)",1.890625,1.90625,1.8984375,0.8984375,-0.105712890625,-0.09922027587890625,-0.00649261474609375,0.007398704770990247,0.0009139702035270015,0.0064847345674632455,20,3.307515461258709e-05,-0.006451659412850658
uniform_x,3,6,1/2,False,58,"(1, 1, 1, 0, 1, 0)",1.90625,1.921875,1.9140625,0.9140625,-0.0947265625,-0.09734439849853516,0.0026178359985351562,0.003557600833861805,0.0009544596960243762,0.0026031411378374288,19,0.0006671172143402755,-0.0019360239234971531
uniform_x,3,6,1/2,False,59,"(1, 1, 1, 0, 1, 1)",1.921875,1.9375,1.9296875,0.9296875,-0.0966796875,-0.0953969955444336,-0.0012826919555664062,0.0022831642502825268,0.0009937840842774422,0.0012893801660050846,19,0.0012836257246187641,-5.754441386320464e-06
uniform_x,3,6,1/2,False,60,"(1, 1, 1, 1, 0, 0)",1.9375,1.953125,1.9453125,0.9453125,-0.097900390625,-0.09337806701660156,-0.0045223236083984375,0.005602261876474518,0.0010333400961030745,0.004568921780371443,18,0.0005325134875401299,-0.004036408292831313
uniform_x,3,6,1/2,False,61,"(1, 1, 1, 1, 0, 1)",1.953125,1.96875,1.9609375,0.9609375,-0.109619140625,-0.09129047393798828,-0.01832866668701172,0.0197574315539313,0.0010720138480107767,0.018685417705920523,17,0.00034842896258783715,-0.018336988743332686
uniform_x,3,6,1/2,False,62,"(1, 1, 1, 1, 1, 0)",1.96875,1.984375,1.9765625,0.9765625,-0.11669921875,-0.08913421630859375,-0.02756500244140625,0.02941775029006593,0.0011103876982231074,0.02830736259184282,16,0.0013670239159450873,-0.026940338675897735
uniform_x,3,6,1/2,False,63,"(1, 1, 1, 1, 1, 1)",1.984375,2.0,1.9921875,0.9921875,-0.123291015625,-0.08691120147705078,-0.03637981414794922,0.03877637238662877,0.0011486860898888398,0.037627686296739925,16,0.0008884075597165178,-0.03673927873702341
uniform_x,3,6,1/2,True,0,"(0, 0, 0, 0, 0, 0)",1.0,1.015625,1.0078125,0.0078125,-0.03369140625,-0.0038270950317382812,-0.02986431121826172,0.024510243054245925,0.0027633102183522973,0.02174693283589363,1,0.005397949288588853,-0.016348983547304775
uniform_x,3,6,1/2,True,1,"(0, 0, 0, 0, 0, 1)",1.015625,1.03125,1.0234375,0.0234375,-0.035400390625,-0.011281967163085938,-0.024118423461914062,0.02032928844386235,0.002656041512703097,0.017673246931159254,2,0.005187242798706533,-0.01248600413245272
uniform_x,3,6,1/2,True,2,"(0, 0, 0, 0, 1, 0)",1.03125,1.046875,1.0390625,0.0390625,-0.04150390625,-0.01839160919189453,-0.02311229705810547,0.019612756627035776,0.0025518068925330394,0.017060949734502735,3,0.004980906035128111,-0.012080043699374625
uniform_x,3,6,1/2,True,3,"(0, 0, 0, 0, 1, 1)",1.046875,1.0625,1.0546875,0.0546875,-0.042236328125,-0.025167465209960938,-0.017068862915039062,0.015124317882864677,0.002449794062007023,0.012674523820857654,4,0.004780247725945201,-0.007894276094912453
uniform_x,3,6,1/2,True,4,"(0, 0, 0, 1, 0, 0)",1.0625,1.078125,1.0703125,0.0703125,-0.041015625,-0.031622886657714844,-0.009392738342285156,0.009362304918432636,0.0023506512466494414,0.007011653671783195,5,0.00458490908007385,-0.0024267445917093445
uniform_x,3,6,1/2,True,5,"(0, 0, 0, 1, 0, 1)",1.078125,1.09375,1.0859375,0.0859375,-0.041015625,-0.03777027130126953,-0.0032453536987304688,0.0046901652703348565,0.002253554162077883,0.0024366111082569737,6,0.004393603457865215,0.001956992349608241
uniform_x,3,6,1/2,True,6,"(0, 0, 0, 1, 1, 0)",1.09375,1.109375,1.1015625,0.1015625,-0.042236328125,-0.043618202209472656,0.0013818740844726562,0.003206867337488098,0.0021589076813898402,0.001047959656098258,7,0.00420708101004405,0.0031591213539457924
uniform_x,3,6,1/2,True,7,"(0, 0, 0, 1, 1, 1)",1.109375,1.125,1.1171875,0.1171875,-0.0439453125,-0.0491790771484375,0.0052337646484375,0.006059588827948619,0.002066474351523288,0.0039931144764253305,8,0.00402499497821553,3.1880501790199425e-05
uniform_x,3,6,1/2,True,8,"(0, 0, 1, 0, 0, 0)",1.125,1.140625,1.1328125,0.1328125,-0.04541015625,-0.054462432861328125,0.009052276611328125,0.008923607981263007,0.001976039719663297,0.00694756826159971,9,0.0038473471251019293,-0.0031002211364977808
uniform_x,3,6,1/2,True,9,"(0, 0, 1, 0, 0, 1)",1.140625,1.15625,1.1484375,0.1484375,-0.046142578125,-0.059477806091308594,0.013335227966308594,0.0121807211330995,0.0018876817831548365,0.010293039349944664,10,0.0036734698957219735,-0.00661956945422269
uniform_x,3,6,1/2,True,10,"(0, 0, 1, 0, 1, 0)",1.15625,1.171875,1.1640625,0.1640625,-0.050537109375,-0.06423377990722656,0.013696670532226562,0.01244382123942679,0.0018014268614180938,0.010642394378008697,11,0.003503078217648113,-0.007139316160360584
uniform_x,3,6,1/2,True,11,"(0, 0, 1, 0, 1, 1)",1.171875,1.1875,1.1796875,0.1796875,-0.050537109375,-0.06873893737792969,0.018201828002929688,0.01593727574734853,0.001716851332033845,0.014220424415314686,12,0.0033366583626962595,-0.010883766052618427
uniform_x,3,6,1/2,True,12,"(0, 0, 1, 1, 0, 0)",1.1875,1.203125,1.1953125,0.1953125,-0.04736328125,-0.07300186157226562,0.025638580322265625,0.021756011518094823,0.001634168884096363,0.02012184263399846,13,0.0031736196196029687,-0.01694822301439549
uniform_x,3,6,1/2,True,13,"(0, 0, 1, 1, 0, 1)",1.203125,1.21875,1.2109375,0.2109375,-0.049072265625,-0.07703018188476562,0.027957916259765625,0.02362382001766745,0.0015532834951260692,0.022070536522541383,14,0.0030139657867710445,-0.01905657073577034
uniform_x,3,6,1/2,True,14,"(0, 0, 1, 1, 1, 0)",1.21875,1.234375,1.2265625,0.2265625,-0.05517578125,-0.08083152770996094,0.025655746459960938,0.021869706988513222,0.001474151428830618,0.020395555559682605,15,0.002857925442629913,-0.017537630117052692
uniform_x,3,6,1/2,True,15,"(0, 0, 1, 1, 1, 1)",1.234375,1.25,1.2421875,0.2421875,-0.055908203125,-0.08441352844238281,0.028505325317382812,0.024182395026122072,0.0013965102673015514,0.02278588475882052,63,0.002005052894927679,-0.02078083186389284
uniform_x,3,6,1/2,True,16,"(0, 1, 0, 0, 0, 0)",1.25,1.265625,1.2578125,0.2578125,-0.07421875,-0.08778190612792969,0.013563156127929688,0.012275344856120316,0.0013203943262307869,0.01095495052988953,63,0.0007057716643937807,-0.01024917886549575
uniform_x,3,6,1/2,True,17,"(0, 1, 0, 0, 0, 1)",1.265625,1.28125,1.2734375,0.2734375,-0.07421875,-0.09094429016113281,0.016725540161132812,0.014826357367111548,0.0012458641638148423,0.013580493203296705,61,0.0002812037737919739,-0.013299289429504731
uniform_x,3,6,1/2,True,18,"(0, 1, 0, 0, 1, 0)",1.28125,1.296875,1.2890625,0.2890625,-0.075439453125,-0.09390640258789062,0.018466949462890625,0.016251248356470935,0.0011728377436772339,0.015078410612793702,60,0.0004332945966283462,-0.014645116016165355
uniform_x,3,6,1/2,True,19,"(0, 1, 0, 0, 1, 1)",1.296875,1.3125,1.3046875,0.3046875,-0.0771484375,-0.09667396545410156,0.019525527954101562,0.017135404010621122,0.0011011085823794868,0.016034295428241634,58,0.0005510468934739256,-0.015483248534767707
uniform_x,3,6,1/2,True,20,"(0, 1, 0, 1, 0, 0)",1.3125,1.328125,1.3203125,0.3203125,-0.07275390625,-0.09925365447998047,0.02649974822998047,0.022878173017490757,0.00103071332291086,0.021847459694579897,57,2.7625334965087657e-05,-0.02181983435961481
uniform_x,3,6,1/2,True,21,"(0, 1, 0, 1, 0, 1)",1.328125,1.34375,1.3359375,0.3359375,-0.073486328125,-0.10165023803710938,0.028163909912109375,0.024306348072369432,0.0009616500468126178,0.023344698025556814,56,0.0005250462873144978,-0.022819651738242318
uniform_x,3,6,1/2,True,22,"(0, 1, 0, 1, 1, 0)",1.34375,1.359375,1.3515625,0.3515625,-0.077880859375,-0.10386943817138672,0.02598857879638672,0.02257380507065495,0.0008940022486093332,0.021679802822045617,54,0.0004429274935313696,-0.021236875328514246
uniform_x,3,6,1/2,True,23,"(0, 1, 0, 1, 1, 1)",1.359375,1.375,1.3671875,0.3671875,-0.077880859375,-0.10591602325439453,0.02803516387939453,0.024334743448791312,0.0008274618265508536,0.02350728162224046,53,4.4942595679972434e-05,-0.023462339026560485
uniform_x,3,6,1/2,True,24,"(0, 1, 1, 0, 0, 0)",1.375,1.390625,1.3828125,0.3828125,-0.079833984375,-0.10779476165771484,0.027960777282714844,0.024340560704500594,0.0007620895845463671,0.023578471119954227,52,0.0002845669890296646,-0.023293904130924564
uniform_x,3,6,1/2,True,25,"(0, 1, 1, 0, 0, 1)",1.390625,1.40625,1.3984375,0.3984375,-0.08154296875,-0.1095113754272461,0.027968406677246094,0.02441440938720863,0.0006981109502470795,0.02371629843696155,51,0.0005479970100041219,-0.02316830142695743
uniform_x,3,6,1/2,True,26,"(0, 1, 1, 0, 1, 0)",1.40625,1.421875,1.4140625,0.4140625,-0.087646484375,-0.1110687255859375,0.0234222412109375,0.020633259629311927,0.000634694321612962,0.019998565307698963,49,0.00031343346203482805,-0.019685131845664134
uniform_x,3,6,1/2,True,27,"(0, 1, 1, 0, 1, 1)",1.421875,1.4375,1.4296875,0.4296875,-0.08837890625,-0.1124725341796875,0.0240936279296875,0.021253099231339834,0.0005727796735777312,0.020680319557762103,48,9.847904572649491e-05,-0.02058184051203561
uniform_x,3,6,1/2,True,28,"(0, 1, 1, 1, 0, 0)",1.4375,1.453125,1.4453125,0.4453125,-0.087158203125,-0.11372661590576172,0.02656841278076172,0.023422913865653143,0.0005120291491911833,0.02291088471646196,47,6.647289666811274e-05,-0.022844411819793846
uniform_x,3,6,1/2,True,29,"(0, 1, 1, 1, 0, 1)",1.453125,1.46875,1.4609375,0.4609375,-0.087158203125,-0.11483383178710938,0.027675628662109375,0.024438424025565335,0.00045205085107514695,0.023986373174490188,46,0.00018584863628707345,-0.023800524538203114
uniform_x,3,6,1/2,True,30,"(0, 1, 1, 1, 1, 0)",1.46875,1.484375,1.4765625,0.4765625,-0.08837890625,-0.1157999038696289,0.027420997619628906,0.02428651159886843,0.00039299845848708075,0.02389351314038135,45,0.00026391797538368215,-0.023629595164997668
uniform_x,3,6,1/2,True,31,"(0, 1, 1, 1, 1, 1)",1.484375,1.5,1.4921875,0.4921875,-0.090087890625,-0.11662769317626953,0.02653980255126953,0.023588104748611626,0.0003349230655386956,0.02325318168307293,43,0.0002972083426287132,-0.022955973340444216
uniform_x,3,6,1/2,True,32,"(1, 0, 0, 0, 0, 0)",1.5,1.515625,1.5078125,0.5078125,-0.08984375,-0.11732101440429688,0.027477264404296875,0.024470274213513575,0.0002775986300321106,0.024192675583481465,42,0.00020225489370483466,-0.02399042068977663
uniform_x,3,6,1/2,True,33,"(1, 0, 0, 0, 0, 1)",1.515625,1.53125,1.5234375,0.5234375,-0.090576171875,-0.11788272857666016,0.027306556701660156,0.024388671548495038,0.00022153189965685993,0.02416713964883818,41,0.00013183870526324446,-0.024035300943574932
uniform_x,3,6,1/2,True,34,"(1, 0, 0, 0, 1, 0)",1.53125,1.546875,1.5390625,0.5390625,-0.094970703125,-0.118316650390625,0.023345947265625,0.020958468888966054,0.0001662755745359467,0.020792193314430107,40,8.209831638098097e-05,-0.020710094998049128
uniform_x,3,6,1/2,True,35,"(1, 0, 0, 0, 1, 1)",1.546875,1.5625,1.5546875,0.5546875,-0.094970703125,-0.11862659454345703,0.02365589141845703,0.021283650475825654,0.00011179011184713705,0.021171860363978518,39,4.6206875981404504e-05,-0.021125653487997113
uniform_x,3,6,1/2,True,36,"(1, 0, 0, 1, 0, 0)",1.5625,1.578125,1.5703125,0.5703125,-0.091796875,-0.11881446838378906,0.027017593383789062,0.024334032871647766,5.813130713431246e-05,0.024275901564513452,38,2.0638897322507214e-05,-0.024255262667190945
uniform_x,3,6,1/2,True,37,"(1, 0, 0, 1, 0, 1)",1.578125,1.59375,1.5859375,0.5859375,-0.093505859375,-0.11888790130615234,0.025382041931152344,0.022932037007594195,9.561659359935926e-06,0.02292247534823426,38,4.593643662986666e-05,-0.02287653891160439
uniform_x,3,6,1/2,True,38,"(1, 0, 0, 1, 1, 0)",1.59375,1.609375,1.6015625,0.6015625,-0.099609375,-0.11883735656738281,0.019227981567382812,0.017460049477258207,4.731344023826945e-05,0.017412736037019937,36,2.0495055636811008e-05,-0.017392240981383127
uniform_x,3,6,1/2,True,39,"(1, 0, 0, 1, 1, 1)",1.609375,1.625,1.6171875,0.6171875,-0.100341796875,-0.11867809295654297,0.01833629608154297,0.016780187992753992,9.855433935032226e-05,0.01668163365340367,35,4.699603070451023e-05,-0.01663463762269916
uniform_x,3,6,1/2,True,40,"(1, 0, 1, 0, 0, 0)",1.625,1.640625,1.6328125,0.6328125,-0.091796875,-0.1184091567993164,0.026612281799316406,0.024412127216229512,0.00014947863784937435,0.024262648578380137,34,8.431280113610417e-05,-0.024178335777244032
uniform_x,3,6,1/2,True,41,"(1, 0, 1, 0, 0, 1)",1.640625,1.65625,1.6484375,0.6484375,-0.091796875,-0.11803150177001953,0.02623462677001953,0.02423430090808906,0.0001994502738866873,0.02403485063420237,33,0.00013743367646837558,-0.023897416957733994
uniform_x,3,6,1/2,True,42,"(1, 0, 1, 0, 1, 0)",1.65625,1.671875,1.6640625,0.6640625,-0.093017578125,-0.11754989624023438,0.024532318115234375,0.022841122329476445,0.00024851772458652974,0.022592604604889915,32,0.00021242813294591385,-0.022380176471944
uniform_x,3,6,1/2,True,43,"(1, 0, 1, 0, 1, 1)",1.671875,1.6875,1.6796875,0.6796875,-0.0947265625,-0.11696624755859375,0.02223968505859375,0.020887706875667253,0.0002970455132528423,0.02059066136241441,31,0.000315077900163857,-0.020275583462250554
uniform_x,3,6,1/2,True,44,"(1, 0, 1, 1, 0, 0)",1.6875,1.703125,1.6953125,0.6953125,-0.09033203125,-0.11628150939941406,0.025949478149414062,0.024452389523381052,0.0003446503947771104,0.024107739128603943,31,0.00032600730768644377,-0.023781731820917498
uniform_x,3,6,1/2,True,45,"(1, 0, 1, 1, 0, 1)",1.703125,1.71875,1.7109375,0.7109375,-0.091064453125,-0.11549949645996094,0.024435043334960938,0.02320672556787681,0.0003921753918407172,0.02281455017603609,30,0.00028419888612139045,-0.0225303512899147
uniform_x,3,6,1/2,True,46,"(1, 0, 1, 1, 1, 0)",1.71875,1.734375,1.7265625,0.7265625,-0.095458984375,-0.11462116241455078,0.01916217803955078,0.01844170916494556,0.0004384470203138759,0.018003262144631684,29,0.00020210275330502818,-0.017801159391326656
uniform_x,3,6,1/2,True,47,"(1, 0, 1, 1, 1, 1)",1.734375,1.75,1.7421875,0.7421875,-0.095458984375,-0.11364936828613281,0.018190383911132812,0.017656885188363468,0.00048473170362265837,0.01717215348474081,28,7.314464625128103e-05,-0.017099008838489527
uniform_x,3,6,1/2,True,48,"(1, 1, 0, 0, 0, 0)",1.75,1.765625,1.7578125,0.7578125,-0.08740234375,-0.11258697509765625,0.02518463134765625,0.02435550316421186,0.0005300200086623037,0.023825483155549557,27,0.00010878138620523052,-0.023716701769344328
uniform_x,3,6,1/2,True,49,"(1, 1, 0, 0, 0, 1)",1.765625,1.78125,1.7734375,0.7734375,-0.089111328125,-0.1114349365234375,0.0223236083984375,0.02180594215147303,0.0005750939908296035,0.021230848160643426,26,0.00034993445192386485,-0.02088091370871956
uniform_x,3,6,1/2,True,50,"(1, 1, 0, 0, 1, 0)",1.78125,1.796875,1.7890625,0.7890625,-0.09521484375,-0.11019515991210938,0.014980316162109375,0.014962817694993252,0.0006193215675422531,0.014343496127450998,25,0.0006570148379845574,-0.01368648128946644
uniform_x,3,6,1/2,True,51,"(1, 1, 0, 0, 1, 1)",1.796875,1.8125,1.8046875,0.8046875,-0.095947265625,-0.10886955261230469,0.012922286987304688,0.013098156450205343,0.0006627228607419444,0.0124354335894634,25,0.0006237234575146703,-0.01181171013194873
uniform_x,3,6,1/2,True,52,"(1, 1, 0, 1, 0, 0)",1.8125,1.828125,1.8203125,0.8203125,-0.0947265625,-0.10746002197265625,0.01273345947265625,0.013013437821327797,0.0007061134732230783,0.012307324348104718,24,0.00032593522433824423,-0.011981389123766475
uniform_x,3,6,1/2,True,53,"(1, 1, 0, 1, 0, 1)",1.828125,1.84375,1.8359375,0.8359375,-0.0947265625,-0.10596942901611328,0.011242866516113281,0.01166670658855374,0.0007484110985645313,0.010918295489989209,23,5.205979707191869e-05,-0.01086623569291729
uniform_x,3,6,1/2,True,54,"(1, 1, 0, 1, 1, 0)",1.84375,1.859375,1.8515625,0.8515625,-0.095947265625,-0.10439872741699219,0.008451461791992188,0.009039982531674703,0.0007908740322243944,0.008249108499450309,22,0.0005172875810686291,-0.00773182091838168
uniform_x,3,6,1/2,True,55,"(1, 1, 0, 1, 1, 1)",1.859375,1.875,1.8671875,0.8671875,-0.09765625,-0.10274887084960938,0.005092620849609375,0.005829594922636039,0.0008322751077921753,0.004997319814843864,21,0.0010792740455102397,-0.003918045769333625
uniform_x,3,6,1/2,True,56,"(1, 1, 1, 0, 0, 0)",1.875,1.890625,1.8828125,0.8828125,-0.09912109375,-0.10102176666259766,0.0019006729125976562,0.002748666317833772,0.000873640194865791,0.0018750261229679812,21,0.000623040977685275,-0.0012519851452827062
uniform_x,3,6,1/2,True,57,"(1, 1, 1, 0, 0, 1)",1.890625,1.90625,1.8984375,0.8984375,-0.099853515625,-0.09922027587890625,-0.00063323974609375,0.0015449890509449964,0.0009139702035270015,0.0006310188474179948,20,3.307515461258709e-05,-0.0005979436928054077
uniform_x,3,6,1/2,True,58,"(1, 1, 1, 0, 1, 0)",1.90625,1.921875,1.9140625,0.9140625,-0.104248046875,-0.09734439849853516,-0.006903648376464844,0.007878564341636928,0.0009544596960243762,0.006924104645612552,19,0.0006671172143402755,-0.006256987431272276
uniform_x,3,6,1/2,True,59,"(1, 1, 1, 0, 1, 1)",1.921875,1.9375,1.9296875,0.9296875,-0.104248046875,-0.0953969955444336,-0.008851051330566406,0.009914535387543716,0.0009937840842774422,0.008920751303266274,19,0.0012836257246187641,-0.00763712557864751
uniform_x,3,6,1/2,True,60,"(1, 1, 1, 1, 0, 0)",1.9375,1.953125,1.9453125,0.9453125,-0.10107421875,-0.09337806701660156,-0.0076961517333984375,0.008817871528608037,0.0010333400961030745,0.007784531432504963,18,0.0005325134875401299,-0.007252017944964833
uniform_x,3,6,1/2,True,61,"(1, 1, 1, 1, 0, 1)",1.953125,1.96875,1.9609375,0.9609375,-0.102783203125,-0.09129047393798828,-0.011492729187011719,0.012760109479782084,0.0010720138480107767,0.011688095631771308,17,0.00034842896258783715,-0.01133966666918347
uniform_x,3,6,1/2,True,62,"(1, 1, 1, 1, 1, 0)",1.96875,1.984375,1.9765625,0.9765625,-0.10888671875,-0.08913421630859375,-0.01975250244140625,0.021338232969649856,0.0011103876982231074,0.020227845271426747,16,0.0013670239159450873,-0.018860821355481658
uniform_x,3,6,1/2,True,63,"(1, 1, 1, 1, 1, 1)",1.984375,2.0,1.9921875,0.9921875,-0.109619140625,-0.08691120147705078,-0.02270793914794922,0.02451987340452581,0.0011486860898888398,0.02337118731463697,16,0.0008884075597165178,-0.022482779754920454
