source_run,partition_kind,alpha,q,depth,layer_dependent,cell_index,bits,x_lo,x_hi,plog_lo,plog_hi,x_mid,plog_mid,cell_worst_err,cell_log2_ratio,path_intercept,free_cell_intercept,worst_candidate_type,worst_candidate_x,worst_candidate_plog,n_candidates
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,22,"(0, 0, 0, 1, 0, 1, 1, 0)",1.158273381294964,1.1648745519713262,0.15827338129496402,0.16487455197132617,1.161573966633145,0.1615739666331451,0.004155276670638979,0.0015273478498528633,-0.06787109375,-0.06351375579833984,endpoint,1.158273381294964,0.15827338129496402,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,23,"(0, 0, 0, 1, 0, 1, 1, 1)",1.1648745519713262,1.1714285714285715,0.16487455197132617,0.17142857142857143,1.1681515616999487,0.1681515616999488,0.0016761369370783148,0.0014906642246579757,-0.066650390625,-0.06545734405517578,endpoint,1.1648745519713262,0.16487455197132617,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,24,"(0, 0, 0, 1, 1, 0, 0, 0)",1.1714285714285715,1.1779359430604983,0.17142857142857143,0.17793594306049823,1.1746822572445348,0.17468225724453482,0.0026658341160706637,0.001448844473214565,-0.06982421875,-0.06734275817871094,endpoint,1.1714285714285715,0.17142857142857143,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,25,"(0, 0, 0, 1, 1, 0, 0, 1)",1.1779359430604983,1.1843971631205674,0.17793594306049823,0.18439716312056736,1.1811665530905329,0.1811665530905328,0.004089326028131573,0.0014072758872012878,-0.073486328125,-0.06917285919189453,endpoint,1.1779359430604983,0.17793594306049823,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,26,"(0, 0, 0, 1, 1, 0, 1, 0)",1.1843971631205674,1.1908127208480566,0.18439716312056736,0.19081272084805653,1.187604941984312,0.18760494198431196,0.0026820501409302853,0.0013716616043843491,-0.073486328125,-0.07094860076904297,endpoint,1.1843971631205674,0.18439716312056736,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,27,"(0, 0, 0, 1, 1, 0, 1, 1)",1.1908127208480566,1.1971830985915493,0.19081272084805653,0.19718309859154928,1.193997909719803,0.1939979097198029,0.0067063737281433024,0.0013274832413976772,-0.080322265625,-0.07267189025878906,endpoint,1.1908127208480566,0.19081272084805653,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,28,"(0, 0, 0, 1, 1, 1, 0, 0)",1.1971830985915493,1.2035087719298245,0.19718309859154928,0.20350877192982456,1.200345935260687,0.20034593526068692,0.0019016629014559725,0.0012996319454516999,-0.075927734375,-0.07434463500976562,endpoint,1.1971830985915493,0.19718309859154928,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,29,"(0, 0, 0, 1, 1, 1, 0, 1)",1.2035087719298245,1.2097902097902098,0.20350877192982456,0.2097902097902098,1.2066494908600172,0.2066494908600172,0.0016322439190144305,0.0012681905385756307,-0.07470703125,-0.07596683502197266,endpoint,1.2097902097902098,0.2097902097902098,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,30,"(0, 0, 0, 1, 1, 1, 1, 0)",1.2097902097902098,1.21602787456446,0.2097902097902098,0.21602787456445993,1.2129090421773348,0.21290904217733486,0.002824798719916228,0.001228197872066109,-0.080322265625,-0.07754135131835938,endpoint,1.2097902097902098,0.2097902097902098,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,31,"(0, 0, 0, 1, 1, 1, 1, 1)",1.21602787456446,1.2222222222222223,0.21602787456445993,0.2222222222222222,1.2191250483933411,0.21912504839334107,0.004515825764806052,0.001191649600592226,-0.083984375,-0.07906913757324219,endpoint,1.21602787456446,0.21602787456445993,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,32,"(0, 0, 1, 0, 0, 0, 0, 0)",1.2222222222222223,1.2283737024221453,0.2222222222222222,0.22837370242214533,1.2252979623221838,0.22529796232218377,0.010680981847201778,0.0011826527289244158,-0.06787109375,-0.0805511474609375,endpoint,1.2283737024221453,0.22837370242214533,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,33,"(0, 0, 1, 0, 0, 0, 0, 1)",1.2283737024221453,1.2344827586206897,0.22837370242214533,0.23448275862068965,1.2314282305214175,0.2314282305214175,0.006389186624947367,0.0011433405634947253,-0.07470703125,-0.08198928833007812,endpoint,1.2344827586206897,0.23448275862068965,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,34,"(0, 0, 1, 0, 0, 0, 1, 0)",1.2344827586206897,1.2405498281786942,0.23448275862068965,0.24054982817869416,1.237516293399692,0.2375162933996919,0.01198422612344169,0.001121429817607706,-0.069091796875,-0.08338451385498047,endpoint,1.2405498281786942,0.24054982817869416,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,35,"(0, 0, 1, 0, 0, 0, 1, 1)",1.2405498281786942,1.2465753424657535,0.24054982817869416,0.2465753424657534,1.2435625853222239,0.2435625853222238,0.014050826448679523,0.0010942836407114786,-0.06787109375,-0.08473682403564453,endpoint,1.2465753424657535,0.2465753424657534,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,36,"(0, 0, 1, 0, 0, 1, 0, 0)",1.2465753424657535,1.2525597269624573,0.2465753424657534,0.2525597269624573,1.2495675347141053,0.2495675347141054,0.011601921979993069,0.0010603489729420004,-0.072265625,-0.08604907989501953,endpoint,1.2525597269624573,0.2525597269624573,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,37,"(0, 0, 1, 0, 0, 1, 0, 1)",1.2525597269624573,1.2585034013605443,0.2525597269624573,0.2585034013605442,1.2555315641615008,0.2555315641615008,0.009694177373489824,0.001028041120009657,-0.075927734375,-0.08732128143310547,endpoint,1.2585034013605443,0.2585034013605442,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,38,"(0, 0, 1, 0, 0, 1, 1, 0)",1.2585034013605443,1.264406779661017,0.2585034013605442,0.26440677966101694,1.2614550905107806,0.2614550905107806,0.010695406669505213,0.0010012292960153892,-0.075927734375,-0.08855533599853516,endpoint,1.264406779661017,0.26440677966101694,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,39,"(0, 0, 1, 0, 0, 1, 1, 1)",1.264406779661017,1.2702702702702702,0.26440677966101694,0.2702702702702703,1.2673385249656437,0.2673385249656436,0.006147002712283133,0.0009659688998852741,-0.082763671875,-0.089752197265625,endpoint,1.2702702702702702,0.2702702702702703,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,40,"(0, 0, 1, 0, 1, 0, 0, 0)",1.2702702702702702,1.2760942760942762,0.2702702702702703,0.2760942760942761,1.2731822731822733,0.27318227318227317,0.018131151861114924,0.0009583607461048255,-0.069091796875,-0.090911865234375,endpoint,1.2760942760942762,0.2760942760942761,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,41,"(0, 0, 1, 0, 1, 0, 0, 1)",1.2760942760942762,1.2818791946308725,0.2760942760942761,0.28187919463087246,1.2789867353625743,0.2789867353625743,0.020047976106736556,0.0009348724863220473,-0.06787109375,-0.09203624725341797,endpoint,1.2818791946308725,0.28187919463087246,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,42,"(0, 0, 1, 0, 1, 0, 1, 0)",1.2818791946308725,1.2876254180602007,0.28187919463087246,0.28762541806020064,1.2847523063455366,0.28475230634553655,0.016421200703409557,0.0009030615319716946,-0.073486328125,-0.09312629699707031,endpoint,1.2876254180602007,0.28762541806020064,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,43,"(0, 0, 1, 0, 1, 0, 1, 1)",1.2876254180602007,1.2933333333333332,0.28762541806020064,0.29333333333333333,1.290479375696767,0.290479375696767,0.014328845831771075,0.0008743463298711879,-0.0771484375,-0.09418296813964844,endpoint,1.2933333333333332,0.29333333333333333,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,44,"(0, 0, 1, 0, 1, 1, 0, 0)",1.2933333333333332,1.2990033222591362,0.29333333333333333,0.29900332225913623,1.2961683277962348,0.29616832779623475,0.02270762115178701,0.0008629223549783663,-0.06787109375,-0.09520626068115234,endpoint,1.2990033222591362,0.29900332225913623,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,45,"(0, 0, 1, 0, 1, 1, 0, 1)",1.2990033222591362,1.304635761589404,0.29900332225913623,0.304635761589404,1.3018195419242702,0.3018195419242701,0.017995805159639798,0.0008311998824397806,-0.07470703125,-0.09619808197021484,endpoint,1.304635761589404,0.304635761589404,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,46,"(0, 0, 1, 0, 1, 1, 1, 0)",1.304635761589404,1.3102310231023102,0.304635761589404,0.3102310231023102,1.3074333923458572,0.3074333923458571,0.023373776194567684,0.0008159953421806836,-0.069091796875,-0.09715843200683594,endpoint,1.3102310231023102,0.3102310231023102,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,47,"(0, 0, 1, 0, 1, 1, 1, 1)",1.3102310231023102,1.3157894736842106,0.3102310231023102,0.3157894736842105,1.3130102483932604,0.31301024839326036,0.025160772127101504,0.0007956091968823279,-0.06787109375,-0.09808826446533203,endpoint,1.3157894736842106,0.3157894736842105,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,48,"(0, 0, 1, 1, 0, 0, 0, 0)",1.3157894736842106,1.321311475409836,0.3157894736842105,0.32131147540983607,1.3185504745470233,0.3185504745470233,0.024343401457453187,0.0007716618688981791,-0.06982421875,-0.09898948669433594,endpoint,1.321311475409836,0.32131147540983607,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,49,"(0, 0, 1, 1, 0, 0, 0, 1)",1.321311475409836,1.326797385620915,0.32131147540983607,0.32679738562091504,1.3240544305153756,0.3240544305153755,0.022100598301008745,0.0007460195139652949,-0.073486328125,-0.09986114501953125,endpoint,1.326797385620915,0.32679738562091504,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,50,"(0, 0, 1, 1, 0, 0, 1, 0)",1.326797385620915,1.3322475570032573,0.32679738562091504,0.3322475570032573,1.3295224713120861,0.3295224713120862,0.022826087955368876,0.0007254896543601324,-0.073486328125,-0.10070514678955078,endpoint,1.3322475570032573,0.3322475570032573,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,51,"(0, 0, 1, 1, 0, 0, 1, 1)",1.3322475570032573,1.3376623376623376,0.3322475570032573,0.33766233766233766,1.3349549473327975,0.3349549473327975,0.017909652784861424,0.0006967368067818153,-0.080322265625,-0.10152149200439453,endpoint,1.3376623376623376,0.33766233766233766,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,52,"(0, 0, 1, 1, 0, 1, 0, 0)",1.3376623376623376,1.343042071197411,0.33766233766233766,0.343042071197411,1.3403522044298743,0.34035220442987435,0.022208866424890342,0.0006826630160558618,-0.075927734375,-0.10231208801269531,endpoint,1.343042071197411,0.343042071197411,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,53,"(0, 0, 1, 1, 0, 1, 0, 1)",1.343042071197411,1.3483870967741935,0.343042071197411,0.34838709677419355,1.3457145839858022,0.3457145839858023,0.02387835990618435,0.0006649640446005939,-0.07470703125,-0.10307598114013672,endpoint,1.3483870967741935,0.34838709677419355,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,54,"(0, 0, 1, 1, 0, 1, 1, 0)",1.3483870967741935,1.3536977491961415,0.34838709677419355,0.3536977491961415,1.3510424229851674,0.3510424229851675,0.019883734845278986,0.0006390852474679909,-0.080322265625,-0.10381507873535156,endpoint,1.3536977491961415,0.3536977491961415,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,55,"(0, 0, 1, 1, 0, 1, 1, 1)",1.3536977491961415,1.358974358974359,0.3536977491961415,0.358974358974359,1.3563360540852503,0.3563360540852502,0.017465161086554496,0.0006160704935947036,-0.083984375,-0.10452938079833984,endpoint,1.358974358974359,0.358974358974359,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,56,"(0, 0, 1, 1, 1, 0, 0, 0)",1.358974358974359,1.3642172523961662,0.358974358974359,0.36421725239616615,1.3615958056852626,0.36159580568526256,0.02475121675261639,0.0006081371648679864,-0.075927734375,-0.10521984100341797,endpoint,1.3642172523961662,0.36421725239616615,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,57,"(0, 0, 1, 1, 1, 0, 0, 1)",1.3642172523961662,1.3694267515923566,0.36421725239616615,0.36942675159235666,1.3668220019942614,0.3668220019942614,0.019660515549285194,0.0005819630261084312,-0.082763671875,-0.10588645935058594,endpoint,1.3694267515923566,0.36942675159235666,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,58,"(0, 0, 1, 1, 1, 0, 1, 0)",1.3694267515923566,1.3746031746031746,0.36942675159235666,0.3746031746031746,1.3720149630977656,0.37201496309776566,0.024900506368757912,0.0005716711360959584,-0.0771484375,-0.10653018951416016,endpoint,1.3746031746031746,0.3746031746031746,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,59,"(0, 0, 1, 1, 1, 0, 1, 1)",1.3746031746031746,1.379746835443038,0.3746031746031746,0.379746835443038,1.3771750050231062,0.3771750050231063,0.026471119637385774,0.0005562470316848398,-0.075927734375,-0.10715198516845703,endpoint,1.379746835443038,0.379746835443038,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,60,"(0, 0, 1, 1, 1, 1, 0, 0)",1.379746835443038,1.384858044164038,0.379746835443038,0.38485804416403785,1.382302439803538,0.3823024398035379,0.02334488598513533,0.0005342548296867002,-0.080322265625,-0.10775184631347656,endpoint,1.384858044164038,0.38485804416403785,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,61,"(0, 0, 1, 1, 1, 1, 0, 1)",1.384858044164038,1.389937106918239,0.38485804416403785,0.389937106918239,1.3873975755411385,0.3873975755411384,0.02079635843798893,0.000513518905528811,-0.083984375,-0.10833072662353516,endpoint,1.389937106918239,0.389937106918239,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,62,"(0, 0, 1, 1, 1, 1, 1, 0)",1.389937106918239,1.3949843260188088,0.389937106918239,0.3949843260188088,1.3924607164685239,0.3924607164685239,0.02129400415641505,0.0004976457184261165,-0.083984375,-0.10888957977294922,endpoint,1.3949843260188088,0.3949843260188088,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,63,"(0, 0, 1, 1, 1, 1, 1, 1)",1.3949843260188088,1.4,0.3949843260188088,0.4,1.3974921630094044,0.3974921630094044,0.016017490317092365,0.00047367833593848254,-0.0908203125,-0.10942745208740234,endpoint,1.4,0.4,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,64,"(0, 1, 0, 0, 0, 0, 0, 0)",1.4,1.4049844236760125,0.4,0.40498442367601245,1.4024922118380063,0.4024922118380062,0.0337082808317455,0.000483455352434732,-0.0703125,-0.10994625091552734,endpoint,1.4049844236760125,0.40498442367601245,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,65,"(0, 1, 0, 0, 0, 0, 0, 1)",1.4049844236760125,1.4099378881987579,0.40498442367601245,0.40993788819875776,1.407461155937385,0.40746115593738513,0.03519749723683006,0.0004699452685634509,-0.069091796875,-0.11044502258300781,endpoint,1.4099378881987579,0.40993788819875776,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,66,"(0, 1, 0, 0, 0, 0, 1, 0)",1.4099378881987579,1.414860681114551,0.40993788819875776,0.4148606811145511,1.4123992846566544,0.41239928465665443,0.030944673707908453,0.0004485456285941843,-0.07470703125,-0.11092567443847656,endpoint,1.414860681114551,0.4148606811145511,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,67,"(0, 1, 0, 0, 0, 0, 1, 1)",1.414860681114551,1.4197530864197532,0.4148606811145511,0.41975308641975306,1.417306883767152,0.4173068837671521,0.028295674200346923,0.00042979526590405384,-0.078369140625,-0.1113882064819336,endpoint,1.4197530864197532,0.41975308641975306,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,68,"(0, 1, 0, 0, 0, 1, 0, 0)",1.4197530864197532,1.4246153846153846,0.41975308641975306,0.4246153846153846,1.422184235517569,0.42218423551756884,0.03652046658190561,0.0004268052654773692,-0.069091796875,-0.1118326187133789,endpoint,1.4246153846153846,0.4246153846153846,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,69,"(0, 1, 0, 0, 0, 1, 0, 1)",1.4246153846153846,1.4294478527607362,0.4246153846153846,0.4294478527607362,1.4270316186880605,0.4270316186880604,0.03117542153609427,0.000404888820656122,-0.075927734375,-0.1122598648071289,endpoint,1.4294478527607362,0.4294478527607362,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,70,"(0, 1, 0, 0, 0, 1, 1, 0)",1.4294478527607362,1.4342507645259939,0.4294478527607362,0.43425076452599387,1.431849308643365,0.431849308643365,0.036304961699079194,0.0003980330727272801,-0.0703125,-0.1126699447631836,endpoint,1.4342507645259939,0.43425076452599387,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,71,"(0, 1, 0, 0, 0, 1, 1, 1)",1.4342507645259939,1.4390243902439024,0.43425076452599387,0.43902439024390244,1.4366375773849482,0.4366375773849482,0.03771915284618146,0.00038621384131097054,-0.069091796875,-0.11306381225585938,endpoint,1.4390243902439024,0.43902439024390244,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,72,"(0, 1, 0, 0, 1, 0, 0, 0)",1.4390243902439024,1.4437689969604863,0.43902439024390244,0.44376899696048633,1.4413966936021945,0.44139669360219436,0.03541065247020784,0.00036949883900581253,-0.072265625,-0.11344146728515625,endpoint,1.4437689969604863,0.44376899696048633,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,73,"(0, 1, 0, 0, 1, 0, 0, 1)",1.4437689969604863,1.4484848484848485,0.44376899696048633,0.4484848484848485,1.4461269227226674,0.4461269227226674,0.032662631889181955,0.00035247866246202955,-0.075927734375,-0.11380290985107422,endpoint,1.4484848484848485,0.4484848484848485,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,74,"(0, 1, 0, 0, 1, 0, 1, 0)",1.4484848484848485,1.4531722054380665,0.4484848484848485,0.45317220543806647,1.4508285269614574,0.4508285269614575,0.0330026528404884,0.0003400209513064492,-0.075927734375,-0.11414909362792969,endpoint,1.4531722054380665,0.45317220543806647,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,75,"(0, 1, 0, 0, 1, 0, 1, 1)",1.4531722054380665,1.4578313253012047,0.45317220543806647,0.4578313253012048,1.4555017653696356,0.45550176536963566,0.027500846436419455,0.00031979307302250354,-0.082763671875,-0.11448001861572266,endpoint,1.4578313253012047,0.4578313253012048,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,76,"(0, 1, 0, 0, 1, 1, 0, 0)",1.4578313253012047,1.4624624624624625,0.4578313253012048,0.4624624624624625,1.4601468938818336,0.46014689388183366,0.03156415252520079,0.0003129927114617029,-0.078369140625,-0.11479663848876953,endpoint,1.4624624624624625,0.4624624624624625,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,77,"(0, 1, 0, 0, 1, 1, 0, 1)",1.4624624624624625,1.467065868263473,0.4624624624624625,0.46706586826347307,1.4647641653629677,0.4647641653629678,0.03290828888892309,0.0003026863176272888,-0.0771484375,-0.11509895324707031,endpoint,1.467065868263473,0.46706586826347307,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,78,"(0, 1, 0, 0, 1, 1, 1, 0)",1.467065868263473,1.471641791044776,0.46706586826347307,0.4716417910447761,1.4693538296541246,0.4693538296541246,0.028389495336624306,0.00028466057061309784,-0.082763671875,-0.115386962890625,endpoint,1.471641791044776,0.4716417910447761,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,79,"(0, 1, 0, 0, 1, 1, 1, 1)",1.471641791044776,1.4761904761904763,0.4716417910447761,0.47619047619047616,1.473916133617626,0.47391613361762613,0.025513031453363824,0.0002691411825203402,-0.08642578125,-0.11566162109375,endpoint,1.4761904761904763,0.47619047619047616,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,80,"(0, 1, 0, 1, 0, 0, 0, 0)",1.4761904761904763,1.4807121661721068,0.47619047619047616,0.4807121661721068,1.4784513211812915,0.4784513211812915,0.04064010755335397,0.00027808173262048176,-0.069091796875,-0.1159219741821289,endpoint,1.4807121661721068,0.4807121661721068,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,81,"(0, 1, 0, 1, 0, 0, 0, 1)",1.4807121661721068,1.485207100591716,0.4807121661721068,0.48520710059171596,1.4829596333819115,0.4829596333819114,0.03505399579609927,0.0002594142881683279,-0.075927734375,-0.11616992950439453,endpoint,1.485207100591716,0.48520710059171596,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,82,"(0, 1, 0, 1, 0, 0, 1, 0)",1.485207100591716,1.4896755162241888,0.48520710059171596,0.4896755162241888,1.4874413084079523,0.48744130840795236,0.040118992101174616,0.0002551690021173867,-0.0703125,-0.11640548706054688,endpoint,1.4896755162241888,0.4896755162241888,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,83,"(0, 1, 0, 1, 0, 0, 1, 1)",1.4896755162241888,1.4941176470588236,0.4896755162241888,0.49411764705882355,1.4918965816415062,0.4918965816415062,0.04140997035519403,0.0002460989188988635,-0.069091796875,-0.11662864685058594,endpoint,1.4941176470588236,0.49411764705882355,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,84,"(0, 1, 0, 1, 0, 1, 0, 0)",1.4941176470588236,1.498533724340176,0.49411764705882355,0.49853372434017595,1.4963256856994998,0.49632568569949975,0.03787077549571573,0.00023089052065144994,-0.073486328125,-0.11683940887451172,endpoint,1.498533724340176,0.49853372434017595,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,85,"(0, 1, 0, 1, 0, 1, 0, 1)",1.498533724340176,1.5029239766081872,0.49853372434017595,0.5029239766081871,1.5007288504741816,0.5007288504741816,0.0349340589040844,0.00021671509968624198,-0.0771484375,-0.11703777313232422,endpoint,1.5029239766081872,0.5029239766081871,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,86,"(0, 1, 0, 1, 0, 1, 1, 0)",1.5029239766081872,1.5072886297376094,0.5029239766081871,0.5072886297376094,1.5051063031728982,0.5051063031728983,0.03514094192284772,0.00020688301876331606,-0.0771484375,-0.11722469329833984,endpoint,1.5072886297376094,0.5072886297376094,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,87,"(0, 1, 0, 1, 0, 1, 1, 1)",1.5072886297376094,1.5116279069767442,0.5072886297376094,0.5116279069767442,1.5094582683571767,0.5094582683571768,0.02941003146882621,0.00018951843605794966,-0.083984375,-0.117401123046875,endpoint,1.5116279069767442,0.5116279069767442,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,88,"(0, 1, 0, 1, 1, 0, 0, 0)",1.5116279069767442,1.5159420289855072,0.5116279069767442,0.5159420289855072,1.5137849679811257,0.5137849679811257,0.04143748681774455,0.00019541465963348592,-0.0703125,-0.11756515502929688,endpoint,1.5159420289855072,0.5159420289855072,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,89,"(0, 1, 0, 1, 1, 0, 0, 1)",1.5159420289855072,1.5202312138728324,0.5159420289855072,0.5202312138728323,1.5180866214291697,0.5180866214291698,0.04267803641642536,0.00018746452942702477,-0.069091796875,-0.11771965026855469,endpoint,1.5202312138728324,0.5202312138728323,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,90,"(0, 1, 0, 1, 1, 0, 1, 0)",1.5202312138728324,1.5244956772334295,0.5202312138728323,0.5244956772334294,1.522363445553131,0.5223634455531309,0.03799334940692138,0.00017211838091932936,-0.07470703125,-0.11786270141601562,endpoint,1.5244956772334295,0.5244956772334294,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,91,"(0, 1, 0, 1, 1, 0, 1, 1)",1.5244956772334295,1.528735632183908,0.5244956772334294,0.5287356321839081,1.5266156547086687,0.5266156547086687,0.0349720772870353,0.0001591182056089585,-0.078369140625,-0.1179952621459961,endpoint,1.528735632183908,0.5287356321839081,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,92,"(0, 1, 0, 1, 1, 1, 0, 0)",1.528735632183908,1.5329512893982808,0.5287356321839081,0.5329512893982808,1.5308434607910943,0.5308434607910945,0.043186342267680145,0.00016059221724689827,-0.069091796875,-0.1181182861328125,endpoint,1.5329512893982808,0.5329512893982808,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,93,"(0, 1, 0, 1, 1, 1, 0, 1)",1.5329512893982808,1.5371428571428571,0.5329512893982808,0.5371428571428571,1.535047073270569,0.535047073270569,0.03739336555204704,0.00014447086156254985,-0.075927734375,-0.11823177337646484,endpoint,1.5371428571428571,0.5371428571428571,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,94,"(0, 1, 0, 1, 1, 1, 1, 0)",1.5371428571428571,1.5413105413105412,0.5371428571428571,0.5413105413105413,1.5392266992266992,0.5392266992266992,0.04242069497724758,0.00014218365754260057,-0.0703125,-0.11833477020263672,endpoint,1.5413105413105412,0.5413105413105413,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,95,"(0, 1, 0, 1, 1, 1, 1, 1)",1.5413105413105412,1.5454545454545454,0.5413105413105413,0.5454545454545454,1.5433825433825434,0.5433825433825434,0.04361704464572489,0.00013521611810305152,-0.069091796875,-0.11842918395996094,endpoint,1.5454545454545454,0.5454545454545454,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,96,"(0, 1, 1, 0, 0, 0, 0, 0)",1.5454545454545454,1.5495750708215297,0.5454545454545454,0.5495750708215298,1.5475148081380377,0.5475148081380375,0.0431059433992057,0.00012628085154321942,-0.06982421875,-0.11851310729980469,endpoint,1.5495750708215297,0.5495750708215298,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,97,"(0, 1, 1, 0, 0, 0, 0, 1)",1.5495750708215297,1.5536723163841808,0.5495750708215298,0.5536723163841808,1.5516236936028553,0.5516236936028552,0.04002515673743806,0.00011433064185894167,-0.073486328125,-0.11858940124511719,endpoint,1.5536723163841808,0.5536723163841808,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,98,"(0, 1, 1, 0, 0, 0, 1, 0)",1.5536723163841808,1.5577464788732394,0.5536723163841808,0.5577464788732395,1.5557093976287102,0.5557093976287101,0.04013166283483306,0.00010650609739500113,-0.073486328125,-0.11865615844726562,endpoint,1.5577464788732394,0.5577464788732395,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,99,"(0, 1, 1, 0, 0, 0, 1, 1)",1.5577464788732394,1.5617977528089888,0.5577464788732395,0.5617977528089888,1.5597721158411142,0.5597721158411141,0.03422500659445877,9.142951428275205e-05,-0.080322265625,-0.1187143325805664,endpoint,1.5617977528089888,0.5617977528089888,2
partition_2026-03-18,mirror_harmonic_x,1/2,3,8,False,100,"(0, 1, 1, 0, 0, 1, 0, 0)",1.5617977528089888,1.5658263305322129,0.5617977528089888,0.5658263305322129,1.5638120416706007,0.5638120416706008,0.038177210517960115,8.866676457224408e-05,-0.075927734375,-0.11876392364501953,endpoint,1.5658263305322129,0.5658263305322129,2
