source_run,partition_kind,exponent,q,depth,layer_dependent,single_err,opt_err,free_err,improve,gap,worst_cell_index,worst_cell_bits,worst_cell_x_lo,worst_cell_x_hi,worst_cell_x_mid,worst_cell_plog_mid,n_cells,n_params,param_to_cell_ratio,gap_over_free,gap_over_opt,time
wall_surface_2026-03-18,geometric_x,1/2,2,7,True,0.04801885319811061,0.015937630313563354,0.0009728009170741604,0.03208122288454726,0.014964829396489193,0,"(0, 0, 0, 0, 0, 0, 0)",1.0,1.0054299011128027,1.00271495055640,0.0039115382868469715,128,29,0.2265625,15.383239400614551,0.938962010164944,50.19165372848511
wall_surface_2026-03-18,harmonic_x,1/2,2,7,True,0.04801885319811061,0.017027517091475784,0.0011399378286217766,0.030991336106634827,0.01588757926285401,79,"(1, 0, 0, 1, 1, 1, 1)",1.4463276836158192,1.4545454545454546,1.45043656908064,0.5364872045508856,128,29,0.2265625,13.937233122671811,0.9330531972161434,50.895647287368774
wall_surface_2026-03-18,mirror_harmonic_x,1/2,2,7,True,0.04801885319811061,0.02699710004795211,0.0027425439601261184,0.0210217531501585,0.024254556087825993,91,"(1, 0, 1, 1, 0, 1, 1)",1.8310502283105023,1.8363636363636364,1.83370693233707,0.8747630821994797,128,29,0.2265625,8.843816704659357,0.8984133867987738,51.084583044052124
wall_surface_2026-03-18,uniform_x,1/2,3,3,False,0.04801885319811061,0.025026615608853737,0.019266709931147465,0.022992237589256875,0.005759905677706272,7,"(1, 1, 1)",1.875,2.0,1.93750000000000,0.9541963103868752,8,7,0.875,0.29895637077062853,0.2301512025328976,3.1583499908447266
wall_surface_2026-03-18,geometric_x,1/2,3,3,False,0.04801885319811061,0.022004631387038523,0.014571397870416124,0.02601422181107209,0.0074332335166223985,0,"(0, 0, 0)",1.0,1.0905077326652577,1.04525386633263,0.06385337983609873,8,7,0.875,0.510124943586495,0.3378031372523162,3.2374508380889893
wall_surface_2026-03-18,harmonic_x,1/2,3,3,False,0.04801885319811061,0.019234349564168456,0.012535782363257702,0.028784503633942155,0.006698567200910754,2,"(0, 1, 0)",1.1428571428571428,1.2307692307692308,1.18681318681319,0.2470928619647723,8,7,0.875,0.5343557351908256,0.3482606562058886,3.146981954574585
wall_surface_2026-03-18,mirror_harmonic_x,1/2,3,3,False,0.04801885319811061,0.03097329784922937,0.030246046571444075,0.01704555534888124,0.0007272512777852964,0,"(0, 0, 0)",1.0,1.2222222222222223,1.11111111111111,0.15200309344505006,8,7,0.875,0.024044506976059133,0.02347994331521888,3.230457067489624
wall_surface_2026-03-18,uniform_x,1/2,3,3,True,0.04801885319811061,0.024537782649870787,0.019266709931147465,0.023481070548239825,0.005271072718723322,2,"(0, 1, 0)",1.25,1.375,1.31250000000000,0.3923174227787603,8,19,2.375,0.27358447485638737,0.2148145492172692,3.159860134124756
wall_surface_2026-03-18,geometric_x,1/2,3,3,True,0.04801885319811061,0.021938522550775812,0.014571397870416124,0.0260803306473348,0.007367124680359688,6,"(1, 1, 0)",1.681792830507429,1.8340080864093424,1.75790045845839,0.8138533798360985,8,19,2.375,0.5055880531075843,0.33580769458420817,3.1531660556793213
wall_surface_2026-03-18,harmonic_x,1/2,3,3,True,0.04801885319811061,0.01922014925816906,0.012535782363257702,0.02879870393994155,0.006684366894911359,6,"(1, 1, 0)",1.6,1.7777777777777777,1.68888888888889,0.7560744171139108,8,19,2.375,0.5332229533996374,0.34777913558971607,3.1141130924224854
wall_surface_2026-03-18,mirror_harmonic_x,1/2,3,3,True,0.04801885319811061,0.030433602709489953,0.030246046571444075,0.017585250488620658,0.00018755613804587873,0,"(0, 0, 0)",1.0,1.2222222222222223,1.11111111111111,0.15200309344505006,8,19,2.375,0.006201013332531016,0.006162797741569849,3.1662659645080566
wall_surface_2026-03-18,uniform_x,1/2,3,4,False,0.04801885319811061,0.03187323864373392,0.010422740025294662,0.016145614554376693,0.021450498618439257,0,"(0, 0, 0, 0)",1.0,1.0625,1.03125000000000,0.044394119358453436,16,7,0.4375,2.058047938102805,0.6729940078635935,6.4618330001831055
wall_surface_2026-03-18,geometric_x,1/2,3,4,False,0.04801885319811061,0.033031134833803946,0.007553957776491171,0.014987718364306665,0.025477177057312776,11,"(1, 0, 1, 1)",1.6104903319492543,1.681792830507429,1.64614158122834,0.7190884243086472,16,7,0.4375,3.372692542259215,0.7713079549189307,6.344175815582275
wall_surface_2026-03-18,harmonic_x,1/2,3,4,False,0.04801885319811061,0.03349626844110273,0.007685177394208464,0.014522584757007878,0.025811091046894268,1,"(0, 0, 0, 1)",1.032258064516129,1.0666666666666667,1.04946236559140,0.06965043156749236,16,7,0.4375,3.3585550108895936,0.7705661629825575,6.362000942230225
wall_surface_2026-03-18,mirror_harmonic_x,1/2,3,4,False,0.04801885319811061,0.03349454809425883,0.018302927470747927,0.014524305103851783,0.015191620623510902,0,"(0, 0, 0, 0)",1.0,1.1176470588235294,1.05882352941176,0.08246216019197297,16,7,0.4375,0.8300104258070425,0.4535550257540223,6.307556867599487
wall_surface_2026-03-18,uniform_x,1/2,3,4,True,0.04801885319811061,0.024510243054245925,0.010422740025294662,0.023508610143864687,0.014087503028951263,0,"(0, 0, 0, 0)",1.0,1.0625,1.03125000000000,0.044394119358453436,16,25,1.5625,1.3516122434947708,0.5747598258317098,6.36646294593811
wall_surface_2026-03-18,geometric_x,1/2,3,4,True,0.04801885319811061,0.021838262465232617,0.007553957776491171,0.026180590732877995,0.014284304688741447,7,"(0, 1, 1, 1)",1.3542555469368927,1.4142135623730951,1.38423455465499,0.4690884243086473,16,25,1.5625,1.8909696229962958,0.6540952931343612,6.3411030769348145
wall_surface_2026-03-18,harmonic_x,1/2,3,4,True,0.04801885319811061,0.01922014925816906,0.007685177394208464,0.02879870393994155,0.011534971863960597,12,"(1, 1, 0, 0)",1.6,1.6842105263157894,1.64210526315789,0.7155466105313005,16,25,1.5625,1.500937619560133,0.600149962886367,6.306014060974121
wall_surface_2026-03-18,mirror_harmonic_x,1/2,3,4,True,0.04801885319811061,0.02832478560795559,0.018302927470747927,0.01969406759015502,0.010021858137207663,15,"(1, 1, 1, 1)",1.967741935483871,2.0,1.98387096774194,0.9883181949523647,16,25,1.5625,0.5475549282061452,0.3538193819335678,6.364506006240845
wall_surface_2026-03-18,uniform_x,1/2,3,5,False,0.04801885319811061,0.03127055592813419,0.005419629112361607,0.01674829726997642,0.025850926815772585,2,"(0, 0, 0, 1, 0)",1.0625,1.09375,1.07812500000000,0.10852445677816905,32,7,0.21875,4.769870092551043,0.8266858726523133,12.58427906036377
wall_surface_2026-03-18,geometric_x,1/2,3,5,False,0.04801885319811061,0.03620078606822961,0.003842389163193495,0.011818067129881003,0.03235839690503611,0,"(0, 0, 0, 0, 0)",1.0,1.0218971486541166,1.01094857432706,0.015709611038839808,32,7,0.21875,8.421426235270332,0.8938589577598803,12.78319001197815
wall_surface_2026-03-18,harmonic_x,1/2,3,5,False,0.04801885319811061,0.03951902025769396,0.004239617174228956,0.008499832940416653,0.035279403083465,23,"(1, 0, 1, 1, 1)",1.5609756097560976,1.6,1.58048780487805,0.6603699033791788,32,7,0.21875,8.321365263334451,0.892719577899871,12.829467058181763
