partition_kind,exponent,q,depth,gap_li,gap_ld,gap_reduction,opt_err_li,opt_err_ld,free_err,worst_cell_x_mid_li,worst_cell_x_mid_ld,worst_cell_shift,worst_cell_plog_mid_li,worst_cell_plog_mid_ld,param_to_cell_ratio_li,param_to_cell_ratio_ld
mirror_harmonic_x,1/2,1,4,0.022777865561660147,0.01789785859748168,0.214243382505186,0.041080793032408074,0.03620078606822961,0.018302927470747927,1.98387096774194,1.05882352941176,0.9250474383301799,0.9883181949523647,0.08246216019197297,,
mirror_harmonic_x,1/2,1,5,0.032222915881854816,0.025738752425771214,0.201228327065675,0.04235378478158993,0.03586962132550633,0.010130868899735112,1.03030303030303,1.37948717948718,0.34918414918414986,0.04306872189188593,0.4641320488070134,,
mirror_harmonic_x,1/2,1,6,0.038284444827642594,0.03037012822654652,0.206724079106449,0.043623842750329864,0.03570952614923379,0.005339397922687269,1.01538461538462,1.99606299212598,0.98067837674136,0.02202630632999885,0.9971572502311746,,
mirror_harmonic_x,1/2,1,7,0.04272573616034091,0.03273608214263591,0.233808821461048,0.045468280120467025,0.03547862610276203,0.0027425439601261184,1.67012089810017,1.0077519379845,0.6623689601156701,0.7399525414876046,0.011140557605200408,,
mirror_harmonic_x,1/2,2,3,0.00018755613804587873,0.00018755613804587873,0.000000000000000,0.030433602709489953,0.030433602709489953,0.030246046571444075,1.11111111111111,1.11111111111111,0.0,0.15200309344505006,0.15200309344505006,,
mirror_harmonic_x,1/2,2,4,0.010512800124575238,0.00859544164996888,0.182383233000335,0.028815727595323165,0.026898369120716806,0.018302927470747927,1.05882352941176,1.35789473684211,0.2990712074303499,0.08246216019197297,0.4413716470923063,,
mirror_harmonic_x,1/2,2,5,0.022058267185347695,0.01668777235476527,0.243468572823789,0.03218913608508281,0.02681864125450038,0.010130868899735112,1.68027210884354,1.84675324675325,0.16648113790970998,0.7486948867483133,0.8849911140371516,,
mirror_harmonic_x,1/2,2,6,0.03195453351029501,0.021723764955289784,0.320166418693270,0.03729393143298228,0.027063162877977054,0.005339397922687269,1.67353951890034,1.85199485199485,0.17845533309451,0.7429026191740583,0.8890800883325878,,
mirror_harmonic_x,1/2,2,7,0.03961124082146381,0.024254556087825993,0.387685021099279,0.04235378478158993,0.02699710004795211,0.0027425439601261184,1.0077519379845,1.83370693233707,0.8259549943525701,0.011140557605200408,0.8747630821994797,,
mirror_harmonic_x,1/2,3,3,0.0007272512777852964,0.00018755613804587873,0.742102704010305,0.03097329784922937,0.030433602709489953,0.030246046571444075,1.11111111111111,1.11111111111111,0.0,0.15200309344505006,0.15200309344505006,,
mirror_harmonic_x,1/2,3,4,0.015191620623510902,0.010021858137207663,0.340303553809288,0.03349454809425883,0.02832478560795559,0.018302927470747927,1.05882352941176,1.98387096774194,0.9250474383301799,0.08246216019197297,0.9883181949523647,,
mirror_harmonic_x,1/2,3,5,0.023363679194523715,0.018145969923504437,0.223325668340895,0.03349454809425883,0.028276838823239548,0.010130868899735112,1.03030303030303,1.03030303030303,0.0,0.04306872189188593,0.04306872189188593,,
mirror_harmonic_x,1/2,3,6,0.03306188552133661,0.022855020832527,0.308719981569792,0.03840128344402388,0.02819441875521427,0.005339397922687269,1.67353951890034,1.55362614913177,0.11991336976856992,0.7429026191740583,0.6356393881208017,,
mirror_harmonic_x,1/2,3,7,0.036855532208563364,0.0254125597386718,0.310481813290239,0.03959807616868948,0.028155103698797916,0.0027425439601261184,1.54956343091936,1.72318407960199,0.17362064868262994,0.6318618124264075,0.7850768260803206,,
mirror_harmonic_x,1/2,3,8,0.042227019971332644,0.026934760933563347,0.362143931732597,0.04361704464572489,0.02832478560795559,0.0013900246743922449,1.54338254338254,1.99902152641879,0.45563898303624994,0.6260956931717778,0.9992940077956061,,
mirror_harmonic_x,1/2,5,3,0.00018755613804587873,0.00018755613804587873,0.000000000000000,0.030433602709489953,0.030433602709489953,0.030246046571444075,1.11111111111111,1.11111111111111,0.0,0.15200309344505006,0.15200309344505006,,
mirror_harmonic_x,1/2,5,4,0.003880531935222878,0.0006650141682280723,0.828628090341981,0.022183459405970805,0.018967941638976,0.018302927470747927,1.05882352941176,1.05882352941176,0.0,0.08246216019197297,0.08246216019197297,,
mirror_harmonic_x,1/2,5,5,0.01396550832110532,0.008671637556327582,0.379067531453717,0.02409637722084043,0.018802506456062695,0.010130868899735112,1.49390919158361,1.78084179970972,0.2869326081261099,0.5790924554674094,0.8325593609586137,,
