kind,depth,cell_index,half,m_mid,width_x,width_log,c_star,g,eps_mid,eps_prime_mid,eps_pp_mid,mean_cell_eps,cell_moment1,cell_moment2,eps_a,eps_b,contains_mstar,dist_to_mstar
mirror_harmonic_x,6,16,L,0.40987654320987654,0.019753086419753086,0.014010737069598489,-0.1106557846069336,-0.04751777648925781,0.0856922943809792,0.02327756840635753,-0.7257923208486425,0.0856804945048596,7.56465079501983e-7,2.78290715057007e-6,0.0854268271702417,0.0858869616399974,0,-0.032818497679086844
mirror_harmonic_x,6,17,L,0.4293887383318278,0.019271303824149353,0.013482403510600205,-0.11243820190429688,-0.049300193786621094,0.08600958859489594,0.009309085905255587,-0.7061123813548248,0.0859986618525397,2.88104763633611e-7,2.65866979204446e-6,0.0858869616399974,0.0860666544998552,0,-0.013306302557135608
mirror_harmonic_x,6,18,L,0.44842785777255356,0.018806935057302382,0.012984560598731543,-0.11395072937011719,-0.050812721252441406,0.08605997193366854,-0.003957958177086107,-0.6876711439081713,0.0860498372289369,-1.16300474304451e-7,2.53361033342874e-6,0.0860666544998552,0.0859924806264649,1,0.005732816883590175
mirror_harmonic_x,6,19,L,0.4670109007458405,0.01835915088927137,0.012514828961580182,-0.1152200698852539,-0.052082061767578125,0.08586869037012335,-0.016575105096025333,-0.6703596370033742,0.0858592756611599,-4.64894634779589e-7,2.40906728487264e-6,0.0859924806264649,0.0856884114176387,0,0.02431585985687712
mirror_harmonic_x,6,20,L,0.4851540616246499,0.017927170868347338,0.012071063206551491,-0.11626720428466797,-0.05312919616699219,0.08545853432614692,-0.02858896718717474,-0.6540809858811365,0.0854497754467941,-7.64731774377088e-7,2.28609061229257e-6,0.0856884114176387,0.0851761035756405,0,0.042459020735686526
mirror_harmonic_x,6,21,L,0.5028727770177839,0.017510259917920656,0.011651324233799887,-0.1171121597290039,-0.053974151611328125,0.0848501086609097,-0.040041803304357915,-0.6387488091976281,0.0848419483168784,-1.02193371848544e-6,2.16549408643594e-6,0.0851761035756405,0.0844751513496124,0,0.06017773612882049
mirror_harmonic_x,6,22,L,0.5201817695803261,0.01710772520716386,0.011253855365095378,-0.11777305603027344,-0.054635047912597656,0.08406206882107947,-0.050972015479934685,-0.6242858607507588,0.0840544557319419,-1.24182294202861e-6,2.04789834325034e-6,0.0844751513496124,0.0836033074685533,0,0.07748672869136275
mirror_harmonic_x,6,23,L,0.5370950888192267,0.01671891327063741,0.010877061690675427,-0.11826705932617188,-0.055129051208496094,0.08311132794957776,-0.06141457910894754,-0.6106228740943148,0.0831042161129758,-1.42903486923583e-6,1.93376634174573e-6,0.0836033074685533,0.0825766771584967,0,0.09440004793026335
mirror_harmonic_x,6,24,L,0.5536261491317671,0.01634320735444331,0.010519492140706466,-0.1186075210571289,-0.055469512939453125,0.08201323898903456,-0.07140141681111423,-0.5976975758986977,0.0820065870472636,-1.58761305500223e-6,1.82343258679530e-6,0.0825766771584967,0.0814098889481210,0,0.11093110824280372
mirror_harmonic_x,6,25,L,0.5697877652933834,0.015980024968789013,0.01017982387244365,-0.11880874633789062,-0.055670738220214844,0.08078175518900277,-0.08096172438996363,-0.5854538402764745,0.0807755258825036,-1.72109007964870e-6,1.71712722879870e-6,0.0814098889481210,0.0801162453972296,0,0.12709272440442
mirror_harmonic_x,6,26,L,0.5855921855921855,0.01562881562881563,0.009856848632728676,-0.11888790130615234,-0.05574989318847656,0.07942957190662026,-0.0901222559001531,-0.5738409613566723,0.0794237316005904,-1.83255648202880e-6,1.61499594662844e-6,0.0801162453972296,0.0787078564096448,0,0.14289714470322212
mirror_harmonic_x,6,27,L,0.6010511227902533,0.015289058767319636,0.009549460811350496,-0.11884117126464844,-0.055703163146972656,0.07796825215850867,-0.09890757368528791,-0.5628130254481326,0.0779627704319517,-1.92471964678807e-6,1.51711635450217e-6,0.0787078564096448,0.0771957573980239,0,0.1583560819012899
mirror_harmonic_x,6,28,L,0.6161757830762038,0.014960261804581581,0.00925664694659356,-0.11869239807128906,-0.05555438995361328,0.07640833802115055,-0.10734026830734944,-0.5523283673967543,0.0764031873089468,-1.99995423001999e-6,1.42351153931229e-6,0.0771957573980239,0.0755900142385529,0,0.1734807421872404
mirror_harmonic_x,6,29,L,0.6309768931594602,0.014641958361930909,0.008977476481956959,-0.11844730377197266,-0.055309295654296875,0.07475944967488601,-0.11544115251428544,-0.5423490983812678,0.0747546049553354,-2.06034543775781e-6,1.33416122614923e-6,0.0755900142385529,0.0738998166768384,0,0.18828185227049676
mirror_harmonic_x,6,30,L,0.645464725643897,0.01433370660694289,0.008711093604141962,-0.11811351776123047,-0.05497550964355469,0.07303037363265208,-0.12322943275224962,-0.5328406945367096,0.0730258121540981,-2.10772625138154e-6,1.24901098127013e-6,0.0738998166768384,0.0721335616133107,0,0.20276968475493362
mirror_harmonic_x,6,31,L,0.6596491228070176,0.014035087719298246,0.008456710018223457,-0.11769962310791016,-0.054561614990234375,0.0712291414802736,-0.13072286119798182,-0.5237716375445564,0.0712248425210186,-2.14370951340581e-6,1.16797978962880e-6,0.0721335616133107,0.0702989274995395,0,0.2169540819180542
mirror_harmonic_x,6,32,R,0.6735395189003437,0.013745704467353952,0.008213598537388789,-0.11721134185791016,-0.0154266357421875,0.06936310027371462,-0.13793787084458242,-0.5151130997622722,0.0693590449310614,-2.16971563853412e-6,1.09096628512515e-6,0.0702989274995395,0.0684029409099293,0,0.2308444780113803
mirror_harmonic_x,6,33,R,0.6871449610772145,0.013465179886387544,0.007981087382591845,-0.11665534973144531,-0.014870643615722656,0.06743897558468404,-0.14488969580430933,-0.5068386676446087,0.0674351465888541,-2.18699659228173e-6,1.01785386345569e-6,0.0684029409099293,0.0664520362113084,0,0.24444992018825107
mirror_harmonic_x,6,34,R,0.7004741290455576,0.013193156050298907,0.00775855510251211,-0.11603736877441406,-0.014252662658691406,0.06546292805482945,-0.15159247868197823,-0.4989240981832615,0.0654593096046406,-2.19665667795378e-6,9.48514867818348e-7,0.0664520362113084,0.0644521091318676,0,0.2577790881565942
mirror_harmonic_x,6,35,R,0.7135353535353535,0.01292929292929293,0.007545426036878244,-0.11536407470703125,-0.013579368591308594,0.0634406042067468,-0.1580593666116047,-0.4913471038991461,0.0634371818241361,-2.19967058850766e-6,8.82814005143594e-7,0.0644521091318676,0.0624085649273732,0,0.2708403126463901
mirror_harmonic_x,6,36,R,0.7263366336633663,0.012673267326732674,0.00734116625689285,-0.1146392822265625,-0.012854576110839844,0.0613771821641117,-0.16430259732859998,-0.48408716259355017,0.0613739425649763,-2.19689910962690e-6,8.20611123675859e-7,0.0624085649273732,0.0603263617538013,0,0.28364159277440293
mirror_harmonic_x,6,37,R,0.7388856532712094,0.012424771888953601,0.007145279925559467,-0.11386775970458984,-0.012083053588867188,0.059277412850883726,-0.17033357646320746,-0.47712534862543476,0.0592743438306055,-2.18910280173642e-6,7.61763460578075e-7,0.0603263617538013,0.0582100497792158,0,0.296190612382246
mirror_harmonic_x,6,38,R,0.7511897963068723,0.012183514182371978,0.006957306028375965,-0.1130533218383789,-0.01126861572265625,0.057145657168639286,-0.17616294708232139,-0.4704441829521214,0.0571427474996383,-2.17695393959600e-6,7.06127449912769e-7,0.0582100497792158,0.0560638065019287,0,0.30849475541790894
mirror_harmonic_x,6,39,R,0.7632561613144138,0.01194921583271098,0.0067768154314229445,-0.11220073699951172,-0.010416030883789062,0.054985919589918275,-0.18180065237173992,-0.4640274995655401,0.0549831589308260,-2.16104694691419e-6,6.53560166191712e-7,0.0560638065019287,0.0538914686851515,0,0.3205611204254504
mirror_harmonic_x,6,40,R,0.775091575091575,0.011721611721611722,0.006603408229450269,-0.1113128662109375,-0.009528160095214844,0.05280187855255658,-0.18725599223547862,-0.457860326289134,0.0527992573664813,-2.14190752874075e-6,6.03920466110473e-7,0.0538914686851515,0.0516965612691331,0,0.3323965342026116
mirror_harmonic_x,6,41,R,0.7867026055705302,0.011500449236298293,0.006436711351355817,-0.11039352416992188,-0.008608818054199219,0.050596913994111925,-0.19253767448988424,-0.4519287781820169,0.0505944234759237,-2.12000067513769e-6,5.57069880643544e-7,0.0516965612691331,0.0494823235790695,0,0.3440075646815668
mirror_harmonic_x,6,42,R,0.7980955739728444,0.0112854875683301,0.006276376394560357,-0.10944461822509766,-0.007659912109375,0.04837413232563759,-0.19765386124533568,-0.4462199620356674,0.0483717643365753,-2.09573768489294e-6,5.12873300996511e-7,0.0494823235790695,0.0472517331099241,0,0.355400533083881
mirror_harmonic_x,6,43,R,0.809276566285912,0.01107649705780547,0.006122077663318182,-0.10846996307373047,-0.0066852569580078125,0.04613638910936502,-0.2026122109951759,-0.44072189065141326,0.0461341361182663,-2.06948233706589e-6,4.71199494685937e-7,0.0472517331099241,0.0450075271369248,0,0.36658152539694866
mirror_harmonic_x,6,44,R,0.8202514441046551,0.010873258579680599,0.00597351038905114,-0.10747241973876953,-0.005687713623046875,0.0438863096745894,-0.20741991686835548,-0.4354234057600205,0.0438841647050928,-2.04155632035187e-6,4.31921481997544e-7,0.0450075271369248,0.0427522223722271,0,0.3775564032156917
mirror_harmonic_x,6,45,R,0.8310258548790659,0.010675562969140951,0.0058303891134399155,-0.10645294189453125,-0.004668235778808594,0.04162630787959154,-0.21208374144763276,-0.430314108592643,0.0416242644624924,-2.01224401508513e-6,3.94916798052292e-7,0.0427522223722271,0.0404881328634987,0,0.3883308139901025
mirror_harmonic_x,6,46,R,0.8416052416052415,0.010483210483210484,0.005692446217285485,-0.10541534423828125,-0.0036306381225585938,0.03935860320425899,-0.21661004850777177,-0.4253842972391758,0.0393566553346756,-1.98179670978354e-6,3.60067661517418e-7,0.0404881328634987,0.0382173863084933,0,0.39891020071627814
mirror_harmonic_x,6,47,R,0.8519948519948519,0.010296010296010296,0.005559430580149405,-0.10436058044433594,-0.0025758743286132812,0.03708523633773586,-0.22100483198698784,-0.4206249100389927,0.0370833784362187,-1.95043632308209e-6,3.27261067497947e-7,0.0382173863084933,0.0359419389406309,0,0.40929981110588853
mirror_harmonic_x,6,48,R,0.8621997471554994,0.010113780025284451,0.005431106357502435,-0.10329055786132812,-0.0015058517456054688,0.03480808340755803,-0.22527374246899512,-0.41602747434285453,0.0348063102850317,-1.91835869244945e-6,2.96388819214906e-7,0.0359419389406309,0.0336635891238558,0,0.419504706266536
mirror_harmonic_x,6,49,R,0.872224809812141,0.009936345287998758,0.005307251863630125,-0.10220718383789062,-0.00042247772216796875,0.03252886898099683,-0.22942211142169222,-0.4115840600657501,0.0325271758070901,-1.88573648296907e-6,2.67347510628438e-7,0.0336635891238558,0.0313839897802649,0,0.4295297689231776
mirror_harmonic_x,6,50,R,0.8820747520976353,0.009763539282990084,0.005187658549853369,-0.10111236572265625,0.0006723403930664062,0.030249177955449236,-0.23345497341110844,-0.4072872375204819,0.0302475602293207,-1.85272176249503e-6,2.40038470112609e-7,0.0313839897802649,0.0291046597609737,0,0.4393797112086719
mirror_harmonic_x,6,51,R,0.8917541229385306,0.009595202398800599,0.005072130068787484,-0.1000070571899414,0.00177764892578125,0.027970466442457487,-0.23737708648522848,-0.40313003908254286,0.0279689199670111,-1.81944828349722e-6,2.14367673573467e-7,0.0291046597609737,0.0268269942591565,0,0.44905908204956724
mirror_harmonic_x,6,52,R,0.9012673150604185,0.009431181844974948,0.004960481416365625,-0.0988931655883789,0.00289154052734375,0.025694071739083224,-0.2411929509012164,-0.39910592428959435,0.0256925925967158,-1.78603350673374e-6,1.90245633963694e-7,0.0268269942591565,0.0245522743539942,0,0.4585722741714551
mirror_harmonic_x,6,53,R,0.9106185716355208,0.00927133130522961,0.004852538144258567,-0.09777164459228516,0.0040130615234375,0.023421221470754316,-0.24490682635101113,-0.3952087480247911,0.0234198060020654,-1.75258039742801e-6,1.67587272944324e-7,0.0245522743539942,0.0222816757652109,0,0.46792353074655746
mirror_harmonic_x,6,54,R,0.9198119925936477,0.00911551061102407,0.0047481356360892235,-0.09664344787597656,0.005141258239746094,0.02115304198116208,-0.2485227478239178,-0.39143273147327495,0.0211516867648101,-1.71917902075780e-6,1.46311779435104e-7,0.0222816757652109,0.0200162768898408,0,0.47711695170468427
mirror_harmonic_x,6,55,R,0.9288515406162465,0.008963585434173669,0.004647118441553633,-0.09551048278808594,0.006274223327636719,0.01889056603720707,-0.2520445402303805,-0.387772435576175,0.0188892678721139,-1.68590796012785e-6,1.26342458951851e-7,0.0200162768898408,0.0177570661857203,0,0.48615649972728314
mirror_harmonic_x,6,56,R,0.937741046831956,0.008815426997245178,0.004549339663153851,-0.09437274932861328,0.007411956787109375,0.016634739910237895,-0.2554758318983599,-0.38422273673712737,0.0166334957989959,-1.65283557878221e-6,1.07606576921936e-7,0.0177570661857203,0.0155049489598267,0,0.49504600594299264
mirror_harmonic_x,6,57,R,0.9464842162308631,0.00867091180056903,0.004454660390800336,-0.0932321548461914,0.00855255126953125,0.014386429888813446,-0.2588200670424279,-0.38077880456322405,0.0143852370227641,-1.62002114280405e-6,9.00351985786469e-8,0.0155049489598267,0.0132607536139097,0,0.5037891753418997
mirror_harmonic_x,6,58,R,0.9550846328135412,0.008529921364787418,0.004362949180019338,-0.09208869934082031,0.009696006774902344,0.012146428272846732,-0.26208051729566484,-0.3774360814459491,0.0121452840177362,-1.58751582134657e-6,7.35630275408741e-8,0.0132607536139097,0.0110252373947868,0,0.5123895919245778
mirror_harmonic_x,6,59,R,0.963545764489903,0.008392341987936008,0.004274081569927479,-0.0909433364868164,0.01084136962890625,0.009915458894193319,-0.2652602923855193,-0.37419026380847,0.00991436077825549,-1.55536357803430e-6,5.81282447721317e-8,0.0110252373947868,0.00879909169214010,0,0.5208507236009396
mirror_harmonic_x,6,60,R,0.9718709677419355,0.008258064516129033,0.004187939637511073,-0.0897970199584961,0.011987686157226562,0.0076941822044531705,-0.2683623500268638,-0.3710372848640102,0.00769312790634921,-1.52360196580319e-6,4.36723492688382e-8,0.00879909169214010,0.00658294692259065,0,0.5291759268529721
mirror_harmonic_x,6,61,R,0.9800634920634921,0.008126984126984127,0.004104411585092449,-0.08864974975585938,0.013134956359863281,0.0054831999669067155,-0.271389505098404,-0.3679732987462367,0.00548218730510520,-1.49226283599629e-6,3.01400015413278e-8,0.00658294692259065,0.00437737703518648,0,0.5373684511745287
mirror_harmonic_x,6,62,R,0.9881264841894764,0.007999000124984376,0.004023391358160433,-0.08750343322753906,0.014281272888183594,0.0032830595860626755,-0.27434443816228093,-0.36499466588694224,0.00328208650904772,-1.46137297125180e-6,1.74788707127085e-8,0.00437737703518648,0.00218290367017582,0,0.545431443300513
mirror_harmonic_x,6,63,R,0.9960629921259843,0.007874015748031496,0.00394477829101636,-0.08635807037353516,0.0154266357421875,0.001094258105190371,-0.27722970338107156,-0.3620979395290095,0.00109332268256357,-1.43095465061554e-6,5.63948586339632e-9,0.00218290367017582,0.000000000000000,0,0.5533679512370209
mirror_harmonic_x,7,0,L,0.007751937984496138,0.015503875968992248,0.015384918839479456,-0.0037975311279296875,0.05754852294921875,0.00338861962070427,0.43159738672827896,-1.4205850991380617,0.00337439160639163,8.63715706590058e-6,6.72993053699834e-8,0.000000000000000,0.00669187014520392,0,-0.43494310290446725
mirror_harmonic_x,7,1,L,0.023136553369111468,0.015265354800238521,0.014920430655849387,-0.011142730712890625,0.05020332336425781,0.009862154491430498,0.41007086115560765,-1.378184423684552,0.00984877261078529,7.95579769133777e-6,1.90862424650761e-7,0.00669187014520392,0.0129521466600871,0,-0.4195584875198519
mirror_harmonic_x,7,2,L,0.038285378743394105,0.015032295948326483,0.014478253131644601,-0.01804828643798828,0.043297767639160156,0.015917652535857606,0.3894975990464338,-1.3382617414184348,0.0159050520502436,7.32767250833816e-6,2.99024128951616e-7,0.0129521466600871,0.0188075547055192,0,-0.4044096621455693
mirror_harmonic_x,7,3,L,0.05320379366180883,0.014804533888503354,0.014056897395959951,-0.02454090118408203,0.036805152893066406,0.021580829461486442,0.36981565160619145,-1.300617847988923,0.0215689517059815,6.74815504163104e-6,3.93389311189678e-7,0.0188075547055192,0.0242828369804524,0,-0.38949124722715456
mirror_harmonic_x,7,4,L,0.06789701526543634,0.014581909318751423,0.013655002015220213,-0.03065013885498047,0.03069591522216797,0.02687550935394495,0.35096832397304456,-1.265073602286685,0.0268643010626128,6.21307631953438e-6,4.75394907185325e-7,0.0242828369804524,0.0294009313523878,0,-0.37479802562352704
mirror_harmonic_x,7,5,L,0.08237010436539105,0.01436426888115812,0.013271319719271493,-0.03639793395996094,0.0249481201171875,0.03182379261211271,0.3329036297938366,-1.2314675215233675,0.0318132053294334,5.71867336096233e-6,5.46328508595058e-7,0.0294009313523878,0.0341831296162747,0,-0.36032493652357234
mirror_harmonic_x,7,6,L,0.09662797125483702,0.014151464897733555,0.01290470574960452,-0.041808128356933594,0.019537925720214844,0.03644620621218239,0.31557381236421755,-1.1996537083208336,0.0364361957787748,5.26154422195111e-6,6.07344746741132e-7,0.0341831296162747,0.0386492197076269,0,-0.34606706963412637
mirror_harmonic_x,7,7,L,0.11067538126361653,0.013943355119825708,0.01255410760319478,-0.046901702880859375,0.014444351196289062,0.040761838457414906,0.2989349230443983,-1.1695000582137678,0.0407523645591638,4.83860866609669e-6,6.59479738228065e-7,0.0386492197076269,0.0428176133697167,0,-0.33201965962534685
mirror_harmonic_x,7,8,L,0.12451696006869906,0.013739802490339202,0.012218555980897355,-0.051697731018066406,0.009648323059082031,0.0447884600710311,0.28294644911431677,-1.1408867048443083,0.0447794858425897,4.44707367124729e-6,7.03663841770863e-7,0.0428176133697167,0.0467054609998422,0,-0.31817808082026433
mirror_harmonic_x,7,9,L,0.13815719877287624,0.013540674918015444,0.011897156778640339,-0.056214332580566406,0.005131721496582031,0.04854263323680327,0.267570984433811,-1.1137046673345865,0.0485341249125788,4.08440310704738e-6,7.40732940644262e-7,0.0467054609998422,0.0503287551670498,0,-0.30453784211608714
mirror_harmonic_x,7,10,L,0.1516004587634241,0.01334584506307997,0.011589083984009069,-0.06046772003173828,0.0008783340454101562,0.05203980997753657,0.25277393727171105,-1.0878546702012657,0.0520317365831127,3.74829101936214e-6,7.71438435506257e-7,0.0503287551670498,0.0537024240961455,0,-0.2910945821255393
mirror_harmonic_x,7,11,L,0.16485097636176782,0.0131551901336074,0.011293573361123022,-0.06447410583496094,-0.0031280517578125,0.05529442107928431,0.23852327050023048,-1.0632461109905809,0.0552867541585384,3.43663804208693e-6,7.96456107161473e-7,0.0537024240961455,0.0568404162445458,0,-0.27784406452719557
mirror_harmonic_x,7,12,L,0.17791286727456934,0.012968591691995946,0.011009916823692678,-0.06824684143066406,-0.006900787353515625,0.058319956613556545,0.22478927004765792,-1.0397961547712353,0.0583126699863991,3.14753052742868e-6,8.16393987377550e-7,0.0568404162445458,0.0597557769546913,0,-0.26478217361439405
mirror_harmonic_x,7,13,L,0.19079013085605823,0.01278593547098192,0.010737457410414125,-0.07180023193359375,-0.010454177856445312,0.06112903897661259,0.21154433808735962,-1.0174289378904924,0.0611221085237163,2.87922204493926e-6,8.31799357550732e-7,0.0597557769546913,0.0624607180414704,0,-0.25190491003290516
mirror_harmonic_x,7,14,L,0.20348665419087952,0.012607111198660495,0.010475584788870673,-0.07514667510986328,-0.013800621032714844,0.06373348925062,0.19876280793400802,-0.9960748661063905,0.0637268927215504,2.63011694935673e-6,8.43164979336034e-7,0.0624607180414704,0.0649666810681254,0,-0.23920838669808386
mirror_harmonic_x,7,15,L,0.21600621600621595,0.012432012432012432,0.01022373122427958,-0.07829666137695312,-0.016950607299804688,0.0661443875930629,0.18642077803456614,-0.975669994460375,0.0661381044350168,2.39875575933979e-6,8.50934647904786e-7,0.0649666810681254,0.0672843949727627,0,-0.22668882488274744
mirror_harmonic_x,7,16,L,0.228352490421456,0.012260536398467433,0.009981367958029369,-0.08126163482666016,-0.01991558074951172,0.06837212827584527,0.17449596279482038,-0.956155478133026,0.0683661394806174,2.18380212473000e-6,8.55508146921703e-7,0.0672843949727627,0.0694239286286323,0,-0.2143425504675074
mirror_harmonic_x,7,17,L,0.2405290505432216,0.01209258384506377,0.009748001948278379,-0.08405208587646484,-0.022706031799316406,0.07042646992203005,0.1629675582826653,-0.9374770850980133,0.0704207578887619,1.98403119016275e-6,8.57245674361832e-7,0.0694239286286323,0.0713947388529256,0,-0.2021659903457418
mirror_harmonic_x,7,18,L,0.2525393719131488,0.011928058894790794,0.009523172931129587,-0.08667755126953125,-0.025331497192382812,0.07231658142437941,0.1518161211055329,-0.9195847627098781,0.0723111298363553,1.79831918853792e-6,8.56471799675191e-7,0.0713947388529256,0.0732057143194035,0,-0.1901556689758146
mirror_harmonic_x,7,19,L,0.26438683581540734,0.011766868909726053,0.009306450766245478,-0.08914661407470703,-0.027800559997558594,0.07405108397439647,0.14102345897848934,-0.9024322514736083,0.0740458776884440,1.62563411979416e-6,8.53479005355136e-7,0.0732057143194035,0.0748652157784173,0,-0.17830820507355605
mirror_harmonic_x,7,20,L,0.27607473245057146,0.011608924360602213,0.009097433035336694,-0.09146690368652344,-0.030120849609375,0.07563808958221235,0.13057253168739935,-0.8859767401837431,0.0756331145289141,1.46502738918171e-6,8.48530859502474e-7,0.0748652157784173,0.0763811129427147,0,-0.16662030843839193
mirror_harmonic_x,7,21,L,0.28760626398210287,0.01145413870246085,0.008895742865901557,-0.09364795684814453,-0.032301902770996094,0.07708523642541615,0.12044736131309786,-0.8701785574170458,0.0770804795192177,1.31562629533389e-6,8.41864860364965e-7,0.0763811129427147,0.0777608183579134,0,-0.15508877690686051
mirror_harmonic_x,7,22,L,0.2989845474613686,0.01130242825607064,0.008701026955991897,-0.09569549560546875,-0.03434944152832031,0.07839972132792727,0.11063295072173962,-0.855000895039338,0.0783951703858137,1.17662727226879e-6,8.33694988947400e-7,0.0777608183579134,0.0790113185418934,0,-0.1437104934275948
mirror_harmonic_x,7,23,L,0.3102126176368072,0.011153712094806553,0.008512953778696153,-0.09761714935302734,-0.036271095275878906,0.07958832963754503,0.10111520944677732,-0.8404095599635022,0.0795839733056280,1.04728980137838e-6,8.24214001526507e-7,0.0790113185418934,0.0801392026469287,0,-0.1324824232521562
mirror_harmonic_x,7,24,L,0.3212934296525627,0.011007911936704506,0.008331211947591455,-0.09941959381103516,-0.03807353973388672,0.08065746274226504,0.09188088619219381,-0.826372750887974,0.0806532904290544,9.26930919772269e-7,8.13595490190625e-7,0.0801392026469287,0.0811506888716094,0,-0.1214016112364007
mirror_harmonic_x,7,25,L,0.3322298616416264,0.01086495204142263,0.008155508726600036,-0.10110759735107422,-0.03976154327392578,0.08161316344029806,0.08291750727702318,-0.8128608571666525,0.0816091652564438,8.14920260251092e-7,8.01995736268838e-7,0.0811506888716094,0.0820516488259794,0,-0.11046517924733701
mirror_harmonic_x,7,26,L,0.34302471721826566,0.010724759111855886,0.00798556866961253,-0.10268878936767578,-0.041342735290527344,0.08246113935652671,0.07421332041985007,-0.7998462773230339,0.0824573060596401,7.10675565926656e-7,7.89555378667952e-7,0.0820516488259794,0.0828476300324517,0,-0.09967032367069772
mirror_harmonic_x,7,27,L,0.3536807278742762,0.010587262200165426,0.007821132376911066,-0.10416698455810547,-0.04282093048095703,0.08320678457849828,0.06575724333053712,-0.7873032550327626,0.0832031075234292,6.13658629230519e-7,7.76400916637398e-7,0.0828476300324517,0.0835438767265919,0,-0.08901431301468721
mirror_harmonic_x,7,28,L,0.3642005552833578,0.010452392617997713,0.0076619553568792464,-0.10554790496826172,-0.04420185089111328,0.08385519966765426,0.057538816636313106,-0.7752077306673226,0.0838516707607999,5.23371610905201e-7,7.62646064286803e-7,0.0835438767265919,0.0841453491054766,0,-0.07849448560560557
mirror_harmonic_x,7,29,L,0.3745867935176974,0.010320083850681287,0.00750780698276754,-0.10683631896972656,-0.045490264892578125,0.0844112101860584,0.04954816072179091,-0.7635372067237006,0.0844078218439729,4.39353699684930e-7,7.48392972250642e-7,0.0841453491054766,0.0846567411567855,0,-0.06810824737126597
mirror_harmonic_x,7,30,L,0.38484197118063856,0.010190271475201018,0.0073584695353989815,-0.10803699493408203,-0.046690940856933594,0.08487938386515587,0.04177593610843755,-0.7522706256658857,0.0848761289765087,3.61178077842088e-7,7.33733330193732e-7,0.0846567411567855,0.0850824971888372,0,-0.05785306970832482
mirror_harmonic_x,7,31,L,0.3949685534591194,0.010062893081761006,0.007213737323691682,-0.10915470123291016,-0.04780864715576172,0.08526404653087272,0.034213307039428376,-0.7413882588785804,0.0852609184218768,2.88449161682440e-7,7.18749362352759e-7,0.0850824971888372,0.0854268271702417,0,-0.04772648742984398
mirror_harmonic_x,7,32,L,0.4049689440993789,0.009937888198757764,0.007073415875726852,-0.11019134521484375,-0.04884529113769531,0.08556929688846227,0.026851907971366495,-0.7308716055852786,0.0855662892911521,2.20800089510210e-7,7.03514726982009e-7,0.0854268271702417,0.0856937209775402,0,-0.037726096789584496
mirror_harmonic_x,7,33,L,0.4148454873092555,0.009815198220995322,0.006937321193871637,-0.11115360260009766,-0.04980754852294922,0.08579902026076325,0.019683812705705517,-0.720703300715143,0.0857961272837384,1.57890432595327e-7,6.88095329403282e-7,0.0856937209775402,0.0858869616399974,0,-0.027849553579707864
mirror_harmonic_x,7,34,L,0.42460046959024456,0.00969476634098311,0.006805279068126835,-0.11204242706298828,-0.050696372985839844,0.08595690136482326,0.01270150592040964,-0.7108670308186065,0.0859541174667389,9.94041073336742e-8,6.72550057321762e-7,0.0858869616399974,0.0860101376624665,0,-0.01809457129871883
mirror_harmonic_x,7,35,L,0.4342361215023194,0.009576537483166243,0.00667712444247337,-0.11286354064941406,-0.051517486572265625,0.0860464362040324,0.005897856886900588,-0.7013474572326714,0.0860437561690292,4.50474691277094e-8,6.56931446150825e-7,0.0860101376624665,0.0860666544998552,0,-0.008458919386644004
mirror_harmonic_x,7,36,L,0.44375461936437555,0.009460458240946046,0.006552700829518476,-0.11361885070800781,-0.052272796630859375,0.08607094314590591,-0.0007339048209442645,-0.6921301457854316,0.0860683620611496,-5.45242941695992e-9,6.41286281275008e-7,0.0860666544998552,0.0860597452500843,1,0.0010595784754121595
mirror_harmonic_x,7,37,L,0.4531580868930267,0.009346476816356334,0.006431859769213066,-0.11431121826171875,-0.05296516418457031,0.08603357324936434,-0.00720021179969077,-0.6832015024070768,0.0860310864841361,-5.23494315546149e-8,6.25656143455590e-7,0.0860597452500843,0.0859924806264649,0,0.010463046004063337
mirror_harmonic_x,7,38,L,0.46244859678233885,0.009234542962268234,0.006314460327828675,-0.1149444580078125,-0.05359840393066406,0.08593731989969267,-0.01350717962794512,-0.6745487140830276,0.0859349230864910,-9.58797346853223e-8,6.10077902940137e-7,0.0859924806264649,0.0858677782650453,0,0.019753555893375463
mirror_harmonic_x,7,39,L,0.4716281722269746,0.009124607927003137,0.006200368633751507,-0.11552047729492188,-0.05417442321777344,0.08578502780426278,-0.019660626158187533,-0.6661596946450759,0.0857827168210657,-1.36263226385787e-7,5.94584167264170e-7,0.0858677782650453,0.0856884114176387,0,0.02893313133801123
mirror_harmonic_x,7,40,L,0.48069878839109603,0.009016624401239785,0.006089457446987134,-0.1160430908203125,-0.05469703674316406,0.08557940139750009,-0.025666089416759075,-0.658023034949557,0.0855771723515370,-1.73704709437821e-7,5.79203687223886e-7,0.0856884114176387,0.0854570170768717,0,0.038003747502132645
mirror_harmonic_x,7,41,L,0.48966237382526967,0.008910546467107552,0.005981605759564357,-0.11651420593261719,-0.05516815185546875,0.08532301269941833,-0.03152884422776947,-0.6501279570385575,0.0853208619122328,-2.08395025971579e-7,5.63961725043409e-7,0.0854570170768717,0.0851761035756405,0,0.04696733293630628
